method,n,delta,seed,epoch,changed_rels,violated_rels,total_ms,verified
cpsat_rebuild,100,0.02,42,9,4,-1,7.378,3.36,4.011,True
cpsat_hint,100,0.02,42,9,4,-1,6.748,3.114,3.629,True
cpsat_persistent,100,0.02,42,9,4,-1,85.993,0.255,85.531,True
incr_repair,100,0.02,42,9,4,0,0.062,0.0,0.0,True
cpsat_rebuild,100,0.02,42,10,4,-1,8.227,4.368,3.851,True
cpsat_hint,100,0.02,42,10,4,-1,8.956,3.631,5.317,True
cpsat_persistent,100,0.02,42,10,4,-1,87.608,0.269,87.136,True
incr_repair,100,0.02,42,10,4,0,0.06,0.0,0.0,True
cpsat_rebuild,100,0.02,42,11,4,-1,6.717,2.996,3.715,True
cpsat_hint,100,0.02,42,11,4,-1,6.833,3.135,3.692,True
cpsat_persistent,100,0.02,42,11,4,-1,88.374,0.246,87.917,True
incr_repair,100,0.02,42,11,4,0,0.144,0.0,0.0,True
cpsat_rebuild,100,0.02,42,12,4,-1,6.711,2.954,3.752,True
cpsat_hint,100,0.02,42,12,4,-1,6.428,3.146,3.276,True
cpsat_persistent,100,0.02,42,12,4,-1,91.011,0.244,90.569,True
incr_repair,100,0.02,42,12,4,0,0.06,0.0,0.0,True
cpsat_rebuild,100,0.02,42,13,4,-1,6.639,3.209,3.423,True
cpsat_hint,100,0.02,42,13,4,-1,6.246,3.153,3.088,True
cpsat_persistent,100,0.02,42,13,4,-1,92.022,0.238,91.525,True
incr_repair,100,0.02,42,13,4,1,0.872,0.0,0.0,True
cpsat_rebuild,100,0.02,42,14,4,-1,6.121,2.972,3.145,True
cpsat_hint,100,0.02,42,14,4,-1,6.338,3.066,3.268,True
cpsat_persistent,100,0.02,42,14,4,-1,96.117,0.259,95.642,True
incr_repair,100,0.02,42,14,4,0,0.064,0.0,0.0,True
cpsat_rebuild,100,0.02,42,15,4,-1,6.642,3.38,3.255,True
cpsat_hint,100,0.02,42,15,4,-1,6.084,3.098,2.982,True
cpsat_persistent,100,0.02,42,15,4,-1,97.47,0.256,97.016,True
incr_repair,100,0.02,42,15,4,1,1.161,0.0,0.0,True
cpsat_rebuild,100,0.02,42,16,4,-1,6.183,2.88,3.297,True
cpsat_hint,100,0.02,42,16,4,-1,6.295,3.292,2.999,True
cpsat_persistent,100,0.02,42,16,4,-1,98.761,0.242,98.312,True
incr_repair,100,0.02,42,16,4,0,0.061,0.0,0.0,True
cpsat_rebuild,100,0.02,42,17,4,-1,5.965,2.93,3.029,True
cpsat_hint,100,0.02,42,17,4,-1,6.411,3.016,3.392,True
cpsat_persistent,100,0.02,42,17,4,-1,101.358,0.263,100.893,True
incr_repair,100,0.02,42,17,4,0,0.059,0.0,0.0,True
cpsat_rebuild,100,0.02,42,18,4,-1,5.57,2.957,2.607,True
cpsat_hint,100,0.02,42,18,4,-1,5.531,3.067,2.459,True
cpsat_persistent,100,0.02,42,18,4,-1,103.341,0.261,102.881,True
incr_repair,100,0.02,42,18,4,1,1.24,0.0,0.0,True
cpsat_rebuild,100,0.02,42,19,4,-1,5.544,3.011,2.526,True
cpsat_hint,100,0.02,42,19,4,-1,5.409,2.969,2.436,True
cpsat_persistent,100,0.02,42,19,4,-1,107.144,0.244,106.699,True
incr_repair,100,0.02,42,19,4,0,0.06,0.0,0.0,True
cpsat_rebuild,100,0.02,42,20,4,-1,5.632,3.009,2.616,True
cpsat_hint,100,0.02,42,20,4,-1,5.612,3.044,2.565,True
cpsat_persistent,100,0.02,42,20,4,-1,106.681,0.262,106.211,True
incr_repair,100,0.02,42,20,4,1,0.872,0.0,0.0,True
cpsat_rebuild,100,0.02,42,21,4,-1,5.48,2.941,2.535,True
cpsat_hint,100,0.02,42,21,4,-1,5.835,3.348,2.483,True
cpsat_persistent,100,0.02,42,21,4,-1,107.921,0.267,107.442,True
incr_repair,100,0.02,42,21,4,0,0.061,0.0,0.0,True
cpsat_rebuild,100,0.02,42,22,4,-1,6.115,3.033,3.075,True
cpsat_hint,100,0.02,42,22,4,-1,5.493,3.121,2.367,True
cpsat_persistent,100,0.02,42,22,4,-1,112.447,0.255,111.897,True
incr_repair,100,0.02,42,22,4,0,0.062,0.0,0.0,True
cpsat_rebuild,100,0.02,42,23,4,-1,5.414,2.991,2.417,True
cpsat_hint,100,0.02,42,23,4,-1,5.345,3.082,2.257,True
cpsat_persistent,100,0.02,42,23,4,-1,110.608,0.267,110.137,True
incr_repair,100,0.02,42,23,4,0,0.061,0.0,0.0,True
cpsat_rebuild,100,0.02,42,24,4,-1,5.264,2.889,2.37,True
cpsat_hint,100,0.02,42,24,4,-1,5.834,3.411,2.417,True
cpsat_persistent,100,0.02,42,24,4,-1,113.815,0.279,113.331,True
incr_repair,100,0.02,42,24,4,0,0.071,0.0,0.0,True
cpsat_rebuild,100,0.02,42,25,4,-1,5.551,3.025,2.52,True
cpsat_hint,100,0.02,42,25,4,-1,5.429,3.042,2.38,True
cpsat_persistent,100,0.02,42,25,4,-1,114.45,0.25,113.996,True
incr_repair,100,0.02,42,25,4,0,0.06,0.0,0.0,True
cpsat_rebuild,100,0.02,42,26,4,-1,5.477,2.91,2.562,True
cpsat_hint,100,0.02,42,26,4,-1,5.55,3.21,2.335,True
cpsat_persistent,100,0.02,42,26,4,-1,114.922,0.253,114.472,True
incr_repair,100,0.02,42,26,4,1,0.925,0.0,0.0,True
cpsat_rebuild,100,0.02,42,27,4,-1,5.135,2.835,2.297,True
cpsat_hint,100,0.02,42,27,4,-1,5.273,3.003,2.266,True
cpsat_persistent,100,0.02,42,27,4,-1,117.714,0.368,117.144,True
incr_repair,100,0.02,42,27,4,0,0.06,0.0,0.0,True
cpsat_rebuild,100,0.02,42,28,4,-1,5.522,3.068,2.449,True
cpsat_hint,100,0.02,42,28,4,-1,5.156,2.923,2.229,True
cpsat_persistent,100,0.02,42,28,4,-1,120.634,0.253,120.178,True
incr_repair,100,0.02,42,28,4,0,0.062,0.0,0.0,True
cpsat_rebuild,100,0.02,42,29,4,-1,5.423,3.024,2.393,True
cpsat_hint,100,0.02,42,29,4,-1,5.275,2.991,2.279,True
cpsat_persistent,100,0.02,42,29,4,-1,122.448,0.259,121.971,True
incr_repair,100,0.02,42,29,4,0,0.06,0.0,0.0,True
cpsat_rebuild,100,0.02,42,30,4,-1,5.527,3.025,2.496,True
cpsat_hint,100,0.02,42,30,4,-1,5.318,2.996,2.318,True
cpsat_persistent,100,0.02,42,30,4,-1,125.885,0.266,125.422,True
incr_repair,100,0.02,42,30,4,0,0.061,0.0,0.0,True
cpsat_rebuild,100,0.02,43,1,4,-1,7.925,3.164,4.757,True
cpsat_hint,100,0.02,43,1,4,-1,7.461,3.14,4.317,True
cpsat_persistent,100,0.02,43,1,4,-1,75.514,8.099,67.214,True
incr_repair,100,0.02,43,1,4,2,1.167,0.0,0.0,True
cpsat_rebuild,100,0.02,43,2,4,-1,7.309,3.003,4.302,True
cpsat_hint,100,0.02,43,2,4,-1,7.492,3.3,4.188,True
cpsat_persistent,100,0.02,43,2,4,-1,66.887,0.215,66.476,True
incr_repair,100,0.02,43,2,4,0,0.061,0.0,0.0,True
cpsat_rebuild,100,0.02,43,3,4,-1,7.376,2.964,4.406,True
cpsat_hint,100,0.02,43,3,4,-1,9.04,4.747,4.287,True
cpsat_persistent,100,0.02,43,3,4,-1,69.256,0.216,68.839,True
incr_repair,100,0.02,43,3,4,1,1.044,0.0,0.0,True
cpsat_rebuild,100,0.02,43,4,4,-1,8.075,2.937,5.133,True
cpsat_hint,100,0.02,43,4,4,-1,7.577,3.224,4.349,True
cpsat_persistent,100,0.02,43,4,4,-1,72.233,0.218,71.813,True
incr_repair,100,0.02,43,4,4,0,0.064,0.0,0.0,True
cpsat_rebuild,100,0.02,43,5,4,-1,8.469,3.361,5.101,True
cpsat_hint,100,0.02,43,5,4,-1,7.866,3.135,4.726,True
cpsat_persistent,100,0.02,43,5,4,-1,74.541,0.215,74.113,True
incr_repair,100,0.02,43,5,4,2,3.353,0.0,0.0,True
cpsat_rebuild,100,0.02,43,6,4,-1,8.31,3.029,5.278,True
cpsat_hint,100,0.02,43,6,4,-1,7.825,3.157,4.665,True
cpsat_persistent,100,0.02,43,6,4,-1,75.475,0.218,75.045,True
incr_repair,100,0.02,43,6,4,0,0.059,0.0,0.0,True
cpsat_rebuild,100,0.02,43,7,4,-1,7.717,2.996,4.715,True
cpsat_hint,100,0.02,43,7,4,-1,7.948,3.042,4.902,True
cpsat_persistent,100,0.02,43,7,4,-1,75.941,0.244,75.484,True
incr_repair,100,0.02,43,7,4,2,1.708,0.0,0.0,True
cpsat_rebuild,100,0.02,43,8,4,-1,8.452,3.208,5.238,True
cpsat_hint,100,0.02,43,8,4,-1,7.675,3.12,4.55,True
cpsat_persistent,100,0.02,43,8,4,-1,85.266,0.226,84.817,True
incr_repair,100,0.02,43,8,4,1,1.922,0.0,0.0,True
cpsat_rebuild,100,0.02,43,9,4,-1,7.821,3.023,4.792,True
cpsat_hint,100,0.02,43,9,4,-1,7.679,3.067,4.609,True
cpsat_persistent,100,0.02,43,9,4,-1,79.587,0.265,79.117,True
incr_repair,100,0.02,43,9,4,1,1.035,0.0,0.0,True
cpsat_rebuild,100,0.02,43,10,4,-1,7.47,3.351,4.111,True
cpsat_hint,100,0.02,43,10,4,-1,6.914,3.026,3.883,True
cpsat_persistent,100,0.02,43,10,4,-1,83.24,0.243,82.791,True
incr_repair,100,0.02,43,10,4,1,0.839,0.0,0.0,True
cpsat_rebuild,100,0.02,43,11,4,-1,6.926,3.342,3.576,True
cpsat_hint,100,0.02,43,11,4,-1,6.371,3.06,3.307,True
cpsat_persistent,100,0.02,43,11,4,-1,83.978,0.243,83.529,True
incr_repair,100,0.02,43,11,4,0,0.06,0.0,0.0,True
cpsat_rebuild,100,0.02,43,12,4,-1,6.692,2.954,3.732,True
cpsat_hint,100,0.02,43,12,4,-1,6.244,3.106,3.133,True
cpsat_persistent,100,0.02,43,12,4,-1,86.368,0.244,85.923,True
incr_repair,100,0.02,43,12,4,0,0.059,0.0,0.0,True
cpsat_rebuild,100,0.02,43,13,4,-1,6.527,2.992,3.529,True
cpsat_hint,100,0.02,43,13,4,-1,6.497,3.122,3.369,True
cpsat_persistent,100,0.02,43,13,4,-1,87.938,0.307,87.424,True
incr_repair,100,0.02,43,13,4,0,0.059,0.0,0.0,True
cpsat_rebuild,100,0.02,43,14,4,-1,7.109,3.541,3.56,True
cpsat_hint,100,0.02,43,14,4,-1,6.402,3.084,3.313,True
cpsat_persistent,100,0.02,43,14,4,-1,91.408,0.258,90.948,True
incr_repair,100,0.02,43,14,4,0,0.06,0.0,0.0,True
cpsat_rebuild,100,0.02,43,15,4,-1,6.597,2.994,3.597,True
cpsat_hint,100,0.02,43,15,4,-1,6.521,3.13,3.387,True
cpsat_persistent,100,0.02,43,15,4,-1,88.347,0.245,87.903,True
incr_repair,100,0.02,43,15,4,0,0.059,0.0,0.0,True
cpsat_rebuild,100,0.02,43,16,4,-1,6.635,3.041,3.588,True
cpsat_hint,100,0.02,43,16,4,-1,6.687,3.039,3.643,True
cpsat_persistent,100,0.02,43,16,4,-1,93.568,0.553,92.531,True
incr_repair,100,0.02,43,16,4,0,0.059,0.0,0.0,True
cpsat_rebuild,100,0.02,43,17,4,-1,6.908,2.993,3.909,True
cpsat_hint,100,0.02,43,17,4,-1,6.382,3.057,3.319,True
cpsat_persistent,100,0.02,43,17,4,-1,93.836,0.29,93.329,True
incr_repair,100,0.02,43,17,4,0,0.059,0.0,0.0,True
cpsat_rebuild,100,0.02,43,18,4,-1,6.649,3.078,3.565,True
cpsat_hint,100,0.02,43,18,4,-1,6.466,3.03,3.433,True
cpsat_persistent,100,0.02,43,18,4,-1,94.607,0.316,94.082,True
incr_repair,100,0.02,43,18,4,0,0.058,0.0,0.0,True
cpsat_rebuild,100,0.02,43,19,4,-1,6.847,2.918,3.922,True
cpsat_hint,100,0.02,43,19,4,-1,6.706,3.258,3.443,True
cpsat_persistent,100,0.02,43,19,4,-1,98.085,0.258,97.621,True
incr_repair,100,0.02,43,19,4,0,0.061,0.0,0.0,True
cpsat_rebuild,100,0.02,43,20,4,-1,6.453,2.939,3.509,True
cpsat_hint,100,0.02,43,20,4,-1,6.77,3.334,3.431,True
cpsat_persistent,100,0.02,43,20,4,-1,101.208,0.253,100.747,True
incr_repair,100,0.02,43,20,4,0,0.058,0.0,0.0,True
cpsat_rebuild,100,0.02,43,21,4,-1,6.446,2.958,3.482,True
cpsat_hint,100,0.02,43,21,4,-1,6.631,3.182,3.443,True
cpsat_persistent,100,0.02,43,21,4,-1,101.699,0.27,101.227,True
incr_repair,100,0.02,43,21,4,1,1.105,0.0,0.0,True
cpsat_rebuild,100,0.02,43,22,4,-1,6.843,2.949,3.89,True
cpsat_hint,100,0.02,43,22,4,-1,6.544,3.302,3.237,True
cpsat_persistent,100,0.02,43,22,4,-1,103.323,0.261,102.857,True
incr_repair,100,0.02,43,22,4,0,0.066,0.0,0.0,True
cpsat_rebuild,100,0.02,43,23,4,-1,6.132,2.907,3.22,True
cpsat_hint,100,0.02,43,23,4,-1,6.525,3.201,3.319,True
cpsat_persistent,100,0.02,43,23,4,-1,104.096,0.275,103.625,True
incr_repair,100,0.02,43,23,4,0,0.06,0.0,0.0,True
cpsat_rebuild,100,0.02,43,24,4,-1,6.132,3.017,3.109,True
cpsat_hint,100,0.02,43,24,4,-1,6.228,3.123,3.1,True
cpsat_persistent,100,0.02,43,24,4,-1,103.608,0.278,103.133,True
incr_repair,100,0.02,43,24,4,1,0.98,0.0,0.0,True
cpsat_rebuild,100,0.02,43,25,4,-1,6.407,2.986,3.415,True
cpsat_hint,100,0.02,43,25,4,-1,5.972,3.071,2.897,True
cpsat_persistent,100,0.02,43,25,4,-1,106.052,0.258,105.583,True
incr_repair,100,0.02,43,25,4,0,0.184,0.0,0.0,True
cpsat_rebuild,100,0.02,43,26,4,-1,6.552,3.165,3.378,True
cpsat_hint,100,0.02,43,26,4,-1,5.868,2.957,2.906,True
cpsat_persistent,100,0.02,43,26,4,-1,110.87,0.271,110.401,True
incr_repair,100,0.02,43,26,4,1,0.983,0.0,0.0,True
cpsat_rebuild,100,0.02,43,27,4,-1,5.623,2.941,2.678,True
cpsat_hint,100,0.02,43,27,4,-1,5.609,3.027,2.578,True
cpsat_persistent,100,0.02,43,27,4,-1,111.815,0.269,111.331,True
incr_repair,100,0.02,43,27,4,1,1.036,0.0,0.0,True
cpsat_rebuild,100,0.02,43,28,4,-1,5.964,2.845,3.115,True
cpsat_hint,100,0.02,43,28,4,-1,5.345,3.135,2.206,True
cpsat_persistent,100,0.02,43,28,4,-1,112.751,0.268,112.274,True
incr_repair,100,0.02,43,28,4,2,1.22,0.0,0.0,True
cpsat_rebuild,100,0.02,43,29,4,-1,4.937,2.863,2.069,True
cpsat_hint,100,0.02,43,29,4,-1,5.142,3.008,2.131,True
cpsat_persistent,100,0.02,43,29,4,-1,115.995,0.26,115.424,True
incr_repair,100,0.02,43,29,4,0,0.061,0.0,0.0,True
cpsat_rebuild,100,0.02,43,30,4,-1,5.909,3.525,2.376,True
cpsat_hint,100,0.02,43,30,4,-1,5.218,3.051,2.163,True
cpsat_persistent,100,0.02,43,30,4,-1,117.706,0.266,117.224,True
incr_repair,100,0.02,43,30,4,0,0.071,0.0,0.0,True
cpsat_rebuild,100,0.02,44,1,4,-1,7.462,3.189,4.269,True
cpsat_hint,100,0.02,44,1,4,-1,8.086,3.481,4.601,True
cpsat_persistent,100,0.02,44,1,4,-1,73.737,7.519,66.011,True
incr_repair,100,0.02,44,1,4,1,3.038,0.0,0.0,True
cpsat_rebuild,100,0.02,44,2,4,-1,6.783,3.194,3.583,True
cpsat_hint,100,0.02,44,2,4,-1,6.52,3.212,3.305,True
cpsat_persistent,100,0.02,44,2,4,-1,69.687,0.228,69.251,True
incr_repair,100,0.02,44,2,4,2,7.811,0.0,0.0,True
cpsat_rebuild,100,0.02,44,3,4,-1,6.597,3.115,3.477,True
cpsat_hint,100,0.02,44,3,4,-1,6.983,3.32,3.658,True
cpsat_persistent,100,0.02,44,3,4,-1,70.279,0.241,69.83,True
incr_repair,100,0.02,44,3,4,0,0.061,0.0,0.0,True
cpsat_rebuild,100,0.02,44,4,4,-1,7.208,3.137,4.064,True
cpsat_hint,100,0.02,44,4,4,-1,7.393,3.471,3.915,True
cpsat_persistent,100,0.02,44,4,4,-1,71.15,0.237,70.705,True
incr_repair,100,0.02,44,4,4,0,0.058,0.0,0.0,True
cpsat_rebuild,100,0.02,44,5,4,-1,7.5,3.147,4.346,True
cpsat_hint,100,0.02,44,5,4,-1,7.268,3.223,4.039,True
cpsat_persistent,100,0.02,44,5,4,-1,72.634,0.24,72.19,True
incr_repair,100,0.02,44,5,4,0,0.06,0.0,0.0,True
cpsat_rebuild,100,0.02,44,6,4,-1,7.798,3.355,4.437,True
cpsat_hint,100,0.02,44,6,4,-1,7.328,3.226,4.098,True
cpsat_persistent,100,0.02,44,6,4,-1,74.192,0.228,73.745,True
incr_repair,100,0.02,44,6,4,0,0.061,0.0,0.0,True
cpsat_rebuild,100,0.02,44,7,4,-1,6.751,3.015,3.73,True
cpsat_hint,100,0.02,44,7,4,-1,7.705,3.159,4.543,True
cpsat_persistent,100,0.02,44,7,4,-1,77.557,0.261,77.085,True
incr_repair,100,0.02,44,7,4,0,0.062,0.0,0.0,True
cpsat_rebuild,100,0.02,44,8,4,-1,7.159,3.209,3.943,True
cpsat_hint,100,0.02,44,8,4,-1,6.7,3.196,3.5,True
cpsat_persistent,100,0.02,44,8,4,-1,77.823,0.253,77.362,True
incr_repair,100,0.02,44,8,4,0,0.06,0.0,0.0,True
cpsat_rebuild,100,0.02,44,9,4,-1,6.566,3.057,3.502,True
cpsat_hint,100,0.02,44,9,4,-1,7.004,3.49,3.508,True
cpsat_persistent,100,0.02,44,9,4,-1,79.191,0.233,78.75,True
incr_repair,100,0.02,44,9,4,1,0.98,0.0,0.0,True
cpsat_rebuild,100,0.02,44,10,4,-1,6.651,3.059,3.587,True
cpsat_hint,100,0.02,44,10,4,-1,6.537,3.166,3.368,True
cpsat_persistent,100,0.02,44,10,4,-1,81.138,0.23,80.665,True
incr_repair,100,0.02,44,10,4,1,0.951,0.0,0.0,True
cpsat_rebuild,100,0.02,44,11,4,-1,6.967,3.34,3.622,True
cpsat_hint,100,0.02,44,11,4,-1,6.646,3.255,3.387,True
cpsat_persistent,100,0.02,44,11,4,-1,81.87,0.245,81.416,True
incr_repair,100,0.02,44,11,4,1,1.274,0.0,0.0,True
cpsat_rebuild,100,0.02,44,12,4,-1,6.819,3.101,3.713,True
cpsat_hint,100,0.02,44,12,4,-1,6.484,3.177,3.303,True
cpsat_persistent,100,0.02,44,12,4,-1,85.126,0.246,84.673,True
incr_repair,100,0.02,44,12,4,0,0.061,0.0,0.0,True
cpsat_rebuild,100,0.02,44,13,4,-1,6.801,3.023,3.771,True
cpsat_hint,100,0.02,44,13,4,-1,6.547,3.246,3.296,True
cpsat_persistent,100,0.02,44,13,4,-1,84.826,0.238,84.377,True
incr_repair,100,0.02,44,13,4,0,0.062,0.0,0.0,True
cpsat_rebuild,100,0.02,44,14,4,-1,7.325,3.362,3.957,True
cpsat_hint,100,0.02,44,14,4,-1,6.614,3.235,3.374,True
cpsat_persistent,100,0.02,44,14,4,-1,87.966,0.264,87.497,True
incr_repair,100,0.02,44,14,4,1,0.904,0.0,0.0,True
cpsat_rebuild,100,0.02,44,15,4,-1,6.834,3.256,3.572,True
cpsat_hint,100,0.02,44,15,4,-1,6.28,3.129,3.147,True
cpsat_persistent,100,0.02,44,15,4,-1,89.024,0.252,88.569,True
incr_repair,100,0.02,44,15,4,0,0.061,0.0,0.0,True
cpsat_rebuild,100,0.02,44,16,4,-1,6.464,3.188,3.27,True
cpsat_hint,100,0.02,44,16,4,-1,6.093,3.111,2.977,True
cpsat_persistent,100,0.02,44,16,4,-1,90.819,0.259,90.35,True
incr_repair,100,0.02,44,16,4,0,0.062,0.0,0.0,True
cpsat_rebuild,100,0.02,44,17,4,-1,6.254,2.993,3.256,True
cpsat_hint,100,0.02,44,17,4,-1,6.191,3.067,3.12,True
cpsat_persistent,100,0.02,44,17,4,-1,91.686,0.276,91.202,True
incr_repair,100,0.02,44,17,4,0,0.069,0.0,0.0,True
cpsat_rebuild,100,0.02,44,18,4,-1,6.108,2.988,3.114,True
cpsat_hint,100,0.02,44,18,4,-1,6.398,3.354,3.039,True
cpsat_persistent,100,0.02,44,18,4,-1,100.648,0.265,100.178,True
incr_repair,100,0.02,44,18,4,1,0.933,0.0,0.0,True
cpsat_rebuild,100,0.02,44,19,4,-1,5.965,3.061,2.899,True
cpsat_hint,100,0.02,44,19,4,-1,6.123,3.12,2.999,True
cpsat_persistent,100,0.02,44,19,4,-1,93.645,0.253,93.186,True
incr_repair,100,0.02,44,19,4,1,1.371,0.0,0.0,True
cpsat_rebuild,100,0.02,44,20,4,-1,7.01,3.353,3.65,True
cpsat_hint,100,0.02,44,20,4,-1,6.51,3.167,3.338,True
cpsat_persistent,100,0.02,44,20,4,-1,96.625,0.266,96.152,True
incr_repair,100,0.02,44,20,4,0,0.067,0.0,0.0,True
cpsat_rebuild,100,0.02,44,21,4,-1,7.565,2.925,4.635,True
cpsat_hint,100,0.02,44,21,4,-1,6.38,3.155,3.221,True
cpsat_persistent,100,0.02,44,21,4,-1,100.529,0.269,100.056,True
incr_repair,100,0.02,44,21,4,1,0.964,0.0,0.0,True
cpsat_rebuild,100,0.02,44,22,4,-1,6.218,2.918,3.297,True
cpsat_hint,100,0.02,44,22,4,-1,7.008,3.682,3.321,True
cpsat_persistent,100,0.02,44,22,4,-1,102.912,0.276,102.425,True
incr_repair,100,0.02,44,22,4,0,0.065,0.0,0.0,True
cpsat_rebuild,100,0.02,44,23,4,-1,6.266,2.937,3.323,True
cpsat_hint,100,0.02,44,23,4,-1,6.36,3.155,3.199,True
cpsat_persistent,100,0.02,44,23,4,-1,103.706,0.265,103.232,True
incr_repair,100,0.02,44,23,4,1,2.898,0.0,0.0,True
cpsat_rebuild,100,0.02,44,24,4,-1,5.801,2.94,2.857,True
cpsat_hint,100,0.02,44,24,4,-1,5.777,3.072,2.701,True
cpsat_persistent,100,0.02,44,24,4,-1,104.505,0.281,104.012,True
incr_repair,100,0.02,44,24,4,0,0.06,0.0,0.0,True
cpsat_rebuild,100,0.02,44,25,4,-1,7.636,3.56,4.069,True
cpsat_hint,100,0.02,44,25,4,-1,5.752,3.061,2.686,True
cpsat_persistent,100,0.02,44,25,4,-1,106.486,0.283,105.883,True
incr_repair,100,0.02,44,25,4,0,0.101,0.0,0.0,True
cpsat_rebuild,100,0.02,44,26,4,-1,6.212,3.292,2.913,True
cpsat_hint,100,0.02,44,26,4,-1,5.851,2.986,2.861,True
cpsat_persistent,100,0.02,44,26,4,-1,108.619,0.252,108.16,True
incr_repair,100,0.02,44,26,4,1,0.934,0.0,0.0,True
cpsat_rebuild,100,0.02,44,27,4,-1,5.942,2.963,2.974,True
cpsat_hint,100,0.02,44,27,4,-1,6.333,3.077,3.252,True
cpsat_persistent,100,0.02,44,27,4,-1,112.454,0.278,111.967,True
incr_repair,100,0.02,44,27,4,0,0.062,0.0,0.0,True
cpsat_rebuild,100,0.02,44,28,4,-1,6.572,3.308,3.258,True
cpsat_hint,100,0.02,44,28,4,-1,5.895,2.964,2.926,True
cpsat_persistent,100,0.02,44,28,4,-1,112.956,0.283,112.467,True
incr_repair,100,0.02,44,28,4,1,0.909,0.0,0.0,True
cpsat_rebuild,100,0.02,44,29,4,-1,5.872,2.904,2.963,True
cpsat_hint,100,0.02,44,29,4,-1,6.48,3.312,3.163,True
cpsat_persistent,100,0.02,44,29,4,-1,112.382,0.277,111.897,True
incr_repair,100,0.02,44,29,4,0,0.062,0.0,0.0,True
cpsat_rebuild,100,0.02,44,30,4,-1,6.189,3.043,3.139,True
cpsat_hint,100,0.02,44,30,4,-1,5.986,3.036,2.946,True
cpsat_persistent,100,0.02,44,30,4,-1,114.198,0.274,113.712,True
incr_repair,100,0.02,44,30,4,0,0.061,0.0,0.0,True
cpsat_rebuild,300,0.02,42,1,12,-1,20.246,9.092,11.149,True
cpsat_hint,300,0.02,42,1,12,-1,21.16,10.57,10.583,True
cpsat_persistent,300,0.02,42,1,12,-1,244.343,27.996,215.757,True
incr_repair,300,0.02,42,1,12,2,1.961,0.0,0.0,True
cpsat_rebuild,300,0.02,42,2,12,-1,20.133,9.332,10.794,True
cpsat_hint,300,0.02,42,2,12,-1,20.138,9.68,10.452,True
cpsat_persistent,300,0.02,42,2,12,-1,220.929,0.68,219.669,True
incr_repair,300,0.02,42,2,12,1,1.644,0.0,0.0,True
cpsat_rebuild,300,0.02,42,3,12,-1,20.124,9.33,10.787,True
cpsat_hint,300,0.02,42,3,12,-1,19.837,9.773,10.057,True
cpsat_persistent,300,0.02,42,3,12,-1,227.504,0.697,226.229,True
incr_repair,300,0.02,42,3,12,3,1.997,0.0,0.0,True
cpsat_rebuild,300,0.02,42,4,12,-1,19.895,9.252,10.635,True
cpsat_hint,300,0.02,42,4,12,-1,19.745,9.489,10.25,True
cpsat_persistent,300,0.02,42,4,12,-1,231.017,0.645,229.798,True
incr_repair,300,0.02,42,4,12,2,1.938,0.0,0.0,True
cpsat_rebuild,300,0.02,42,5,12,-1,18.895,8.891,9.998,True
cpsat_hint,300,0.02,42,5,12,-1,18.913,9.582,9.325,True
cpsat_persistent,300,0.02,42,5,12,-1,239.321,0.639,238.113,True
incr_repair,300,0.02,42,5,12,3,10.236,0.0,0.0,True
cpsat_rebuild,300,0.02,42,6,12,-1,20.203,9.433,10.762,True
cpsat_hint,300,0.02,42,6,12,-1,25.337,10.194,15.133,True
cpsat_persistent,300,0.02,42,6,12,-1,241.706,0.707,240.218,True
incr_repair,300,0.02,42,6,12,1,2.622,0.0,0.0,True
cpsat_rebuild,300,0.02,42,7,12,-1,17.281,9.008,8.268,True
cpsat_hint,300,0.02,42,7,12,-1,17.629,9.402,8.221,True
cpsat_persistent,300,0.02,42,7,12,-1,241.953,0.666,240.697,True
incr_repair,300,0.02,42,7,12,2,2.829,0.0,0.0,True
cpsat_rebuild,300,0.02,42,8,12,-1,17.983,9.28,8.696,True
cpsat_hint,300,0.02,42,8,12,-1,17.736,9.399,8.331,True
cpsat_persistent,300,0.02,42,8,12,-1,248.556,0.71,247.048,True
incr_repair,300,0.02,42,8,12,2,1.667,0.0,0.0,True
cpsat_rebuild,300,0.02,42,9,12,-1,17.367,9.155,8.207,True
cpsat_hint,300,0.02,42,9,12,-1,17.552,9.344,8.202,True
cpsat_persistent,300,0.02,42,9,12,-1,253.595,0.667,252.35,True
incr_repair,300,0.02,42,9,12,3,2.76,0.0,0.0,True
cpsat_rebuild,300,0.02,42,10,12,-1,17.001,9.296,7.699,True
cpsat_hint,300,0.02,42,10,12,-1,17.591,9.851,7.734,True
cpsat_persistent,300,0.02,42,10,12,-1,260.977,1.164,259.221,True
incr_repair,300,0.02,42,10,12,4,4.272,0.0,0.0,True
cpsat_rebuild,300,0.02,42,11,12,-1,18.204,9.42,8.778,True
cpsat_hint,300,0.02,42,11,12,-1,17.651,9.267,8.379,True
cpsat_persistent,300,0.02,42,11,12,-1,266.622,0.716,265.303,True
incr_repair,300,0.02,42,11,12,1,5.081,0.0,0.0,True
cpsat_rebuild,300,0.02,42,12,12,-1,18.321,10.407,7.908,True
cpsat_hint,300,0.02,42,12,12,-1,17.636,9.568,8.062,True
cpsat_persistent,300,0.02,42,12,12,-1,272.501,0.655,271.161,True
incr_repair,300,0.02,42,12,12,2,4.059,0.0,0.0,True
cpsat_rebuild,300,0.02,42,13,12,-1,17.275,8.822,8.448,True
