method,n,delta,seed,epoch,changed_rels,violated_rels,total_ms,build_ms,solve_ms,verified
incr_repair,1000,0.02,44,17,60,6,5.996,0.0,0.0,True
cpsat_rebuild,1000,0.02,44,18,62,-1,26.227,6.905,19.309,True
cpsat_hint,1000,0.02,44,18,62,-1,27.666,8.795,18.86,True
incr_repair,1000,0.02,44,18,62,13,27.801,0.0,0.0,True
cpsat_rebuild,1000,0.02,44,19,63,-1,25.684,7.162,18.508,True
cpsat_hint,1000,0.02,44,19,63,-1,27.607,9.051,18.542,True
incr_repair,1000,0.02,44,19,63,5,4.305,0.0,0.0,True
cpsat_rebuild,1000,0.02,44,20,66,-1,26.3,7.235,19.051,True
cpsat_hint,1000,0.02,44,20,66,-1,28.323,9.442,18.87,True
incr_repair,1000,0.02,44,20,66,8,6.153,0.0,0.0,True
cpsat_rebuild,1000,0.02,44,21,63,-1,26.52,7.032,19.475,True
cpsat_hint,1000,0.02,44,21,63,-1,27.017,8.854,18.153,True
incr_repair,1000,0.02,44,21,63,6,12.186,0.0,0.0,True
cpsat_rebuild,1000,0.02,44,22,62,-1,25.064,6.92,18.124,True
cpsat_hint,1000,0.02,44,22,62,-1,26.629,8.844,17.772,True
incr_repair,1000,0.02,44,22,62,10,8.429,0.0,0.0,True
cpsat_rebuild,1000,0.02,44,23,62,-1,25.071,6.858,18.201,True
cpsat_hint,1000,0.02,44,23,62,-1,27.377,9.396,17.966,True
incr_repair,1000,0.02,44,23,62,9,6.968,0.0,0.0,True
cpsat_rebuild,1000,0.02,44,24,58,-1,24.713,7.203,17.492,True
cpsat_hint,1000,0.02,44,24,58,-1,26.14,9.101,17.025,True
incr_repair,1000,0.02,44,24,58,11,17.862,0.0,0.0,True
cpsat_rebuild,1000,0.02,44,25,60,-1,24.301,6.68,17.61,True
cpsat_hint,1000,0.02,44,25,60,-1,26.158,9.018,17.128,True
incr_repair,1000,0.02,44,25,60,8,12.081,0.0,0.0,True
cpsat_rebuild,1000,0.02,44,26,73,-1,25.165,6.687,18.47,True
cpsat_hint,1000,0.02,44,26,73,-1,26.86,8.868,17.98,True
incr_repair,1000,0.02,44,26,73,4,6.404,0.0,0.0,True
cpsat_rebuild,1000,0.02,44,27,64,-1,26.161,6.752,19.398,True
cpsat_hint,1000,0.02,44,27,64,-1,28.701,9.813,18.875,True
incr_repair,1000,0.02,44,27,64,8,6.203,0.0,0.0,True
cpsat_rebuild,1000,0.02,44,28,63,-1,24.884,6.729,18.144,True
cpsat_hint,1000,0.02,44,28,63,-1,27.625,9.288,18.324,True
incr_repair,1000,0.02,44,28,63,11,9.076,0.0,0.0,True
cpsat_rebuild,1000,0.02,44,29,71,-1,25.205,6.809,18.386,True
cpsat_hint,1000,0.02,44,29,71,-1,27.016,8.954,18.049,True
incr_repair,1000,0.02,44,29,71,7,5.273,0.0,0.0,True
cpsat_rebuild,1000,0.02,44,30,76,-1,24.588,6.738,17.839,True
cpsat_hint,1000,0.02,44,30,76,-1,27.658,9.681,17.964,True
incr_repair,1000,0.02,44,30,76,10,15.613,0.0,0.0,True
cpsat_rebuild,1000,0.02,45,1,73,-1,32.575,7.357,25.206,True
cpsat_hint,1000,0.02,45,1,73,-1,33.716,8.97,24.735,True
incr_repair,1000,0.02,45,1,73,8,31.23,0.0,0.0,True
cpsat_rebuild,1000,0.02,45,2,59,-1,32.179,7.038,25.131,True
cpsat_hint,1000,0.02,45,2,59,-1,33.959,9.023,24.923,True
incr_repair,1000,0.02,45,2,59,7,20.034,0.0,0.0,True
cpsat_rebuild,1000,0.02,45,3,62,-1,31.862,7.401,24.445,True
cpsat_hint,1000,0.02,45,3,62,-1,33.292,9.363,23.916,True
incr_repair,1000,0.02,45,3,62,9,19.345,0.0,0.0,True
cpsat_rebuild,1000,0.02,45,4,70,-1,32.143,7.076,25.055,True
cpsat_hint,1000,0.02,45,4,70,-1,33.383,9.038,24.33,True
incr_repair,1000,0.02,45,4,70,6,11.276,0.0,0.0,True
cpsat_rebuild,1000,0.02,45,5,62,-1,30.058,6.947,23.101,True
cpsat_hint,1000,0.02,45,5,62,-1,31.81,8.92,22.879,True
incr_repair,1000,0.02,45,5,62,9,20.496,0.0,0.0,True
cpsat_rebuild,1000,0.02,45,6,56,-1,29.505,7.061,22.432,True
cpsat_hint,1000,0.02,45,6,56,-1,31.083,8.818,22.255,True
incr_repair,1000,0.02,45,6,56,8,36.645,0.0,0.0,True
cpsat_rebuild,1000,0.02,45,7,62,-1,29.423,7.23,22.183,True
cpsat_hint,1000,0.02,45,7,62,-1,31.143,9.268,21.864,True
incr_repair,1000,0.02,45,7,62,5,6.258,0.0,0.0,True
cpsat_rebuild,1000,0.02,45,8,64,-1,29.665,7.011,22.645,True
cpsat_hint,1000,0.02,45,8,64,-1,31.752,9.028,22.713,True
incr_repair,1000,0.02,45,8,64,7,4.52,0.0,0.0,True
cpsat_rebuild,1000,0.02,45,9,61,-1,30.242,6.893,23.339,True
cpsat_hint,1000,0.02,45,9,61,-1,31.155,8.937,22.208,True
incr_repair,1000,0.02,45,9,61,5,23.585,0.0,0.0,True
cpsat_rebuild,1000,0.02,45,10,62,-1,31.229,7.12,24.097,True
cpsat_hint,1000,0.02,45,10,62,-1,32.896,9.266,23.619,True
incr_repair,1000,0.02,45,10,62,10,7.587,0.0,0.0,True
cpsat_rebuild,1000,0.02,45,11,61,-1,31.377,6.831,24.536,True
cpsat_hint,1000,0.02,45,11,61,-1,34.694,9.189,25.491,True
incr_repair,1000,0.02,45,11,61,2,7.519,0.0,0.0,True
cpsat_rebuild,1000,0.02,45,12,64,-1,31.668,7.016,24.64,True
cpsat_hint,1000,0.02,45,12,64,-1,33.709,9.408,24.289,True
incr_repair,1000,0.02,45,12,64,8,26.688,0.0,0.0,True
cpsat_rebuild,1000,0.02,45,13,57,-1,30.994,6.844,24.14,True
cpsat_hint,1000,0.02,45,13,57,-1,32.676,8.769,23.896,True
incr_repair,1000,0.02,45,13,57,4,4.367,0.0,0.0,True
cpsat_rebuild,1000,0.02,45,14,62,-1,30.659,6.865,23.784,True
cpsat_hint,1000,0.02,45,14,62,-1,33.22,9.601,23.607,True
incr_repair,1000,0.02,45,14,62,6,4.198,0.0,0.0,True
cpsat_rebuild,1000,0.02,45,15,64,-1,31.834,7.278,24.545,True
cpsat_hint,1000,0.02,45,15,64,-1,33.194,9.383,23.797,True
incr_repair,1000,0.02,45,15,64,7,13.429,0.0,0.0,True
cpsat_rebuild,1000,0.02,45,16,58,-1,30.69,6.983,23.693,True
cpsat_hint,1000,0.02,45,16,58,-1,32.429,9.173,23.243,True
incr_repair,1000,0.02,45,16,58,6,12.362,0.0,0.0,True
cpsat_rebuild,1000,0.02,45,17,69,-1,31.06,7.313,23.731,True
cpsat_hint,1000,0.02,45,17,69,-1,32.707,9.317,23.375,True
incr_repair,1000,0.02,45,17,69,9,5.811,0.0,0.0,True
cpsat_rebuild,1000,0.02,45,18,74,-1,31.803,7.006,24.785,True
cpsat_hint,1000,0.02,45,18,74,-1,33.278,9.425,23.842,True
incr_repair,1000,0.02,45,18,74,6,10.754,0.0,0.0,True
cpsat_rebuild,1000,0.02,45,19,65,-1,29.177,6.847,22.319,True
cpsat_hint,1000,0.02,45,19,65,-1,31.255,9.155,22.087,True
incr_repair,1000,0.02,45,19,65,9,7.051,0.0,0.0,True
cpsat_rebuild,1000,0.02,45,20,62,-1,30.905,6.894,23.997,True
cpsat_hint,1000,0.02,45,20,62,-1,34.21,10.358,23.833,True
incr_repair,1000,0.02,45,20,62,14,6.521,0.0,0.0,True
cpsat_rebuild,1000,0.02,45,21,67,-1,31.441,7.056,24.367,True
cpsat_hint,1000,0.02,45,21,67,-1,32.342,9.328,22.999,True
incr_repair,1000,0.02,45,21,67,12,23.135,0.0,0.0,True
cpsat_rebuild,1000,0.02,45,22,63,-1,29.65,7.049,22.586,True
cpsat_hint,1000,0.02,45,22,63,-1,31.63,9.002,22.614,True
incr_repair,1000,0.02,45,22,63,7,8.977,0.0,0.0,True
cpsat_rebuild,1000,0.02,45,23,63,-1,28.596,6.969,21.614,True
cpsat_hint,1000,0.02,45,23,63,-1,30.289,9.022,21.25,True
incr_repair,1000,0.02,45,23,63,7,13.326,0.0,0.0,True
cpsat_rebuild,1000,0.02,45,24,65,-1,29.411,6.893,22.507,True
cpsat_hint,1000,0.02,45,24,65,-1,30.79,9.104,21.673,True
incr_repair,1000,0.02,45,24,65,5,5.492,0.0,0.0,True
cpsat_rebuild,1000,0.02,45,25,66,-1,28.145,6.851,21.281,True
cpsat_hint,1000,0.02,45,25,66,-1,29.63,8.835,20.783,True
incr_repair,1000,0.02,45,25,66,10,24.223,0.0,0.0,True
cpsat_rebuild,1000,0.02,45,26,60,-1,28.995,7.499,21.475,True
cpsat_hint,1000,0.02,45,26,60,-1,30.922,9.169,21.74,True
incr_repair,1000,0.02,45,26,60,6,6.708,0.0,0.0,True
cpsat_rebuild,1000,0.02,45,27,62,-1,27.809,6.852,20.945,True
cpsat_hint,1000,0.02,45,27,62,-1,29.432,8.944,20.476,True
incr_repair,1000,0.02,45,27,62,7,45.857,0.0,0.0,True
cpsat_rebuild,1000,0.02,45,28,58,-1,27.609,6.954,20.642,True
cpsat_hint,1000,0.02,45,28,58,-1,29.132,8.927,20.192,True
incr_repair,1000,0.02,45,28,58,7,9.202,0.0,0.0,True
cpsat_rebuild,1000,0.02,45,29,69,-1,28.04,7.079,20.948,True
cpsat_hint,1000,0.02,45,29,69,-1,29.297,8.907,20.377,True
incr_repair,1000,0.02,45,29,69,9,14.023,0.0,0.0,True
cpsat_rebuild,1000,0.02,45,30,71,-1,29.11,7.019,22.077,True
cpsat_hint,1000,0.02,45,30,71,-1,29.655,8.815,20.826,True
incr_repair,1000,0.02,45,30,71,4,4.35,0.0,0.0,True
cpsat_rebuild,1000,0.02,46,1,65,-1,31.758,7.487,24.257,True
cpsat_hint,1000,0.02,46,1,65,-1,33.267,9.405,23.849,True
incr_repair,1000,0.02,46,1,65,4,9.157,0.0,0.0,True
cpsat_rebuild,1000,0.02,46,2,55,-1,31.309,6.982,24.315,True
cpsat_hint,1000,0.02,46,2,55,-1,33.081,9.118,23.949,True
incr_repair,1000,0.02,46,2,55,10,17.378,0.0,0.0,True
cpsat_rebuild,1000,0.02,46,3,57,-1,31.606,8.428,23.165,True
cpsat_hint,1000,0.02,46,3,57,-1,31.642,9.137,22.494,True
incr_repair,1000,0.02,46,3,57,7,14.834,0.0,0.0,True
cpsat_rebuild,1000,0.02,46,4,62,-1,29.235,6.975,22.251,True
cpsat_hint,1000,0.02,46,4,62,-1,32.011,9.139,22.86,True
incr_repair,1000,0.02,46,4,62,5,23.871,0.0,0.0,True
cpsat_rebuild,1000,0.02,46,5,61,-1,29.176,6.858,22.308,True
cpsat_hint,1000,0.02,46,5,61,-1,31.273,8.95,22.314,True
incr_repair,1000,0.02,46,5,61,4,4.718,0.0,0.0,True
cpsat_rebuild,1000,0.02,46,6,57,-1,29.146,7.084,22.051,True
cpsat_hint,1000,0.02,46,6,57,-1,31.294,9.638,21.645,True
incr_repair,1000,0.02,46,6,57,6,4.5,0.0,0.0,True
cpsat_rebuild,1000,0.02,46,7,65,-1,28.615,7.198,21.406,True
cpsat_hint,1000,0.02,46,7,65,-1,29.994,8.981,21.002,True
incr_repair,1000,0.02,46,7,65,10,34.216,0.0,0.0,True
cpsat_rebuild,1000,0.02,46,8,56,-1,27.594,7.11,20.473,True
cpsat_hint,1000,0.02,46,8,56,-1,29.549,8.801,20.739,True
incr_repair,1000,0.02,46,8,56,6,12.223,0.0,0.0,True
cpsat_rebuild,1000,0.02,46,9,64,-1,27.582,6.984,20.589,True
cpsat_hint,1000,0.02,46,9,64,-1,29.407,9.044,20.352,True
incr_repair,1000,0.02,46,9,64,8,12.411,0.0,0.0,True
cpsat_rebuild,1000,0.02,46,10,61,-1,28.01,7.113,20.886,True
cpsat_hint,1000,0.02,46,10,61,-1,29.502,8.716,20.776,True
incr_repair,1000,0.02,46,10,61,6,4.274,0.0,0.0,True
cpsat_rebuild,1000,0.02,46,11,55,-1,28.003,7.203,20.788,True
cpsat_hint,1000,0.02,46,11,55,-1,30.125,9.823,20.29,True
incr_repair,1000,0.02,46,11,55,10,4.898,0.0,0.0,True
cpsat_rebuild,1000,0.02,46,12,59,-1,27.081,7.174,19.898,True
cpsat_hint,1000,0.02,46,12,59,-1,28.767,8.753,20.003,True
incr_repair,1000,0.02,46,12,59,8,4.791,0.0,0.0,True
cpsat_rebuild,1000,0.02,46,13,62,-1,26.287,7.304,18.972,True
cpsat_hint,1000,0.02,46,13,62,-1,28.223,9.086,19.125,True
incr_repair,1000,0.02,46,13,62,9,35.806,0.0,0.0,True
cpsat_rebuild,1000,0.02,46,14,66,-1,26.014,6.825,19.179,True
cpsat_hint,1000,0.02,46,14,66,-1,27.64,8.904,18.725,True
incr_repair,1000,0.02,46,14,66,10,11.591,0.0,0.0,True
cpsat_rebuild,1000,0.02,46,15,74,-1,25.477,7.19,18.275,True
cpsat_hint,1000,0.02,46,15,74,-1,27.111,9.038,18.06,True
incr_repair,1000,0.02,46,15,74,4,5.935,0.0,0.0,True
cpsat_rebuild,1000,0.02,46,16,62,-1,25.837,7.316,18.506,True
cpsat_hint,1000,0.02,46,16,62,-1,26.996,8.967,18.018,True
incr_repair,1000,0.02,46,16,62,2,3.681,0.0,0.0,True
cpsat_rebuild,1000,0.02,46,17,72,-1,24.662,6.876,17.777,True
cpsat_hint,1000,0.02,46,17,72,-1,27.316,9.612,17.693,True
incr_repair,1000,0.02,46,17,72,9,7.091,0.0,0.0,True
cpsat_rebuild,1000,0.02,46,18,67,-1,24.723,6.941,17.774,True
cpsat_hint,1000,0.02,46,18,67,-1,27.041,9.594,17.434,True
incr_repair,1000,0.02,46,18,67,7,12.128,0.0,0.0,True
cpsat_rebuild,1000,0.02,46,19,56,-1,25.025,7.118,17.894,True
cpsat_hint,1000,0.02,46,19,56,-1,26.364,8.963,17.389,True
incr_repair,1000,0.02,46,19,56,7,12.58,0.0,0.0,True
cpsat_rebuild,1000,0.02,46,20,57,-1,24.418,7.168,17.235,True
cpsat_hint,1000,0.02,46,20,57,-1,25.926,8.983,16.932,True
incr_repair,1000,0.02,46,20,57,10,6.863,0.0,0.0,True
cpsat_rebuild,1000,0.02,46,21,64,-1,25.905,7.448,18.428,True
cpsat_hint,1000,0.02,46,21,64,-1,27.073,9.165,17.896,True
incr_repair,1000,0.02,46,21,64,6,12.55,0.0,0.0,True
cpsat_rebuild,1000,0.02,46,22,68,-1,26.328,7.294,19.02,True
cpsat_hint,1000,0.02,46,22,68,-1,27.698,9.129,18.556,True
incr_repair,1000,0.02,46,22,68,11,20.208,0.0,0.0,True
cpsat_rebuild,1000,0.02,46,23,58,-1,26.336,7.246,19.077,True
cpsat_hint,1000,0.02,46,23,58,-1,27.806,8.995,18.798,True
incr_repair,1000,0.02,46,23,58,9,35.222,0.0,0.0,True
cpsat_rebuild,1000,0.02,46,24,71,-1,25.811,6.746,19.054,True
cpsat_hint,1000,0.02,46,24,71,-1,27.489,8.871,18.601,True
incr_repair,1000,0.02,46,24,71,6,42.604,0.0,0.0,True
cpsat_rebuild,1000,0.02,46,25,63,-1,25.695,6.964,18.718,True
cpsat_hint,1000,0.02,46,25,63,-1,27.056,8.919,18.126,True
incr_repair,1000,0.02,46,25,63,8,8.734,0.0,0.0,True
cpsat_rebuild,1000,0.02,46,26,71,-1,25.939,7.168,18.756,True
cpsat_hint,1000,0.02,46,26,71,-1,27.598,8.971,18.602,True
incr_repair,1000,0.02,46,26,71,5,4.466,0.0,0.0,True
cpsat_rebuild,1000,0.02,46,27,75,-1,26.296,7.169,19.113,True
cpsat_hint,1000,0.02,46,27,75,-1,28.188,9.66,18.516,True
incr_repair,1000,0.02,46,27,75,12,39.589,0.0,0.0,True
cpsat_rebuild,1000,0.02,46,28,66,-1,25.037,6.818,18.205,True
cpsat_hint,1000,0.02,46,28,66,-1,28.672,8.813,19.848,True
incr_repair,1000,0.02,46,28,66,9,7.449,0.0,0.0,True
cpsat_rebuild,1000,0.02,46,29,61,-1,24.796,7.084,17.698,True
cpsat_hint,1000,0.02,46,29,61,-1,26.296,8.707,17.578,True
incr_repair,1000,0.02,46,29,61,8,5.226,0.0,0.0,True
cpsat_rebuild,1000,0.02,46,30,80,-1,24.161,6.777,17.374,True
cpsat_hint,1000,0.02,46,30,80,-1,26.177,8.836,17.329,True
incr_repair,1000,0.02,46,30,80,10,41.574,0.0,0.0,True
cpsat_rebuild,1000,0.02,47,1,57,-1,33.953,7.364,26.577,True
cpsat_hint,1000,0.02,47,1,57,-1,35.52,9.232,26.276,True
incr_repair,1000,0.02,47,1,57,11,27.292,0.0,0.0,True
cpsat_rebuild,1000,0.02,47,2,63,-1,34.692,7.012,27.668,True
cpsat_hint,1000,0.02,47,2,63,-1,35.366,9.132,26.222,True
incr_repair,1000,0.02,47,2,63,7,7.14,0.0,0.0,True
cpsat_rebuild,1000,0.02,47,3,64,-1,34.744,7.024,27.709,True
cpsat_hint,1000,0.02,47,3,64,-1,36.655,9.156,27.487,True
incr_repair,1000,0.02,47,3,64,10,171.787,0.0,0.0,True
cpsat_rebuild,1000,0.02,47,4,50,-1,34.313,7.204,27.096,True
cpsat_hint,1000,0.02,47,4,50,-1,35.631,9.191,26.427,True
incr_repair,1000,0.02,47,4,50,10,13.375,0.0,0.0,True
cpsat_rebuild,1000,0.02,47,5,62,-1,31.869,7.094,24.766,True
cpsat_hint,1000,0.02,47,5,62,-1,33.956,9.318,24.621,True
incr_repair,1000,0.02,47,5,62,11,47.266,0.0,0.0,True
cpsat_rebuild,1000,0.02,47,6,68,-1,30.106,7.108,22.986,True
cpsat_hint,1000,0.02,47,6,68,-1,31.585,9.17,22.404,True
incr_repair,1000,0.02,47,6,68,8,43.271,0.0,0.0,True
cpsat_rebuild,1000,0.02,47,7,62,-1,31.106,6.874,24.224,True
cpsat_hint,1000,0.02,47,7,62,-1,32.614,8.92,23.683,True
incr_repair,1000,0.02,47,7,62,5,12.117,0.0,0.0,True
cpsat_rebuild,1000,0.02,47,8,65,-1,32.355,7.034,25.312,True
cpsat_hint,1000,0.02,47,8,65,-1,32.545,9.065,23.468,True
incr_repair,1000,0.02,47,8,65,5,5.268,0.0,0.0,True
cpsat_rebuild,1000,0.02,47,9,68,-1,31.124,7.744,23.357,True
cpsat_hint,1000,0.02,47,9,68,-1,32.437,9.981,22.435,True
incr_repair,1000,0.02,47,9,68,8,7.604,0.0,0.0,True
cpsat_rebuild,1000,0.02,47,10,74,-1,30.249,7.118,23.116,True
cpsat_hint,1000,0.02,47,10,74,-1,32.33,9.284,23.032,True
incr_repair,1000,0.02,47,10,74,7,22.472,0.0,0.0,True
cpsat_rebuild,1000,0.02,47,11,60,-1,29.414,7.343,22.058,True
cpsat_hint,1000,0.02,47,11,60,-1,30.995,9.307,21.675,True
incr_repair,1000,0.02,47,11,60,7,7.045,0.0,0.0,True
cpsat_rebuild,1000,0.02,47,12,65,-1,30.008,6.945,23.053,True
cpsat_hint,1000,0.02,47,12,65,-1,31.216,9.161,22.043,True
incr_repair,1000,0.02,47,12,65,5,7.947,0.0,0.0,True
cpsat_rebuild,1000,0.02,47,13,64,-1,29.302,7.306,21.982,True
cpsat_hint,1000,0.02,47,13,64,-1,30.96,9.474,21.472,True
incr_repair,1000,0.02,47,13,64,9,10.808,0.0,0.0,True
cpsat_rebuild,1000,0.02,47,14,58,-1,28.763,6.871,21.88,True
cpsat_hint,1000,0.02,47,14,58,-1,30.08,8.928,21.141,True
incr_repair,1000,0.02,47,14,58,9,21.218,0.0,0.0,True
cpsat_rebuild,1000,0.02,47,15,57,-1,28.423,7.098,21.309,True
cpsat_hint,1000,0.02,47,15,57,-1,30.051,9.053,20.984,True
incr_repair,1000,0.02,47,15,57,8,41.846,0.0,0.0,True
cpsat_rebuild,1000,0.02,47,16,57,-1,27.781,7.21,20.558,True
cpsat_hint,1000,0.02,47,16,57,-1,29.571,9.346,20.21,True
incr_repair,1000,0.02,47,16,57,5,12.57,0.0,0.0,True
cpsat_rebuild,1000,0.02,47,17,65,-1,27.165,6.927,20.225,True
cpsat_hint,1000,0.02,47,17,65,-1,28.754,8.882,19.86,True
incr_repair,1000,0.02,47,17,65,5,5.249,0.0,0.0,True
cpsat_rebuild,1000,0.02,47,18,66,-1,26.487,7.024,19.451,True
cpsat_hint,1000,0.02,47,18,66,-1,27.913,8.85,19.053,True
incr_repair,1000,0.02,47,18,66,9,6.661,0.0,0.0,True
cpsat_rebuild,1000,0.02,47,19,71,-1,26.07,7.159,18.894,True
cpsat_hint,1000,0.02,47,19,71,-1,27.47,8.866,18.593,True
incr_repair,1000,0.02,47,19,71,17,8.658,0.0,0.0,True
cpsat_rebuild,1000,0.02,47,20,63,-1,25.706,7.029,18.663,True
cpsat_hint,1000,0.02,47,20,63,-1,29.049,8.96,20.077,True
incr_repair,1000,0.02,47,20,63,10,38.708,0.0,0.0,True
cpsat_rebuild,1000,0.02,47,21,50,-1,26.283,7.626,18.632,True
cpsat_hint,1000,0.02,47,21,50,-1,27.237,9.249,17.971,True
incr_repair,1000,0.02,47,21,50,5,11.645,0.0,0.0,True
cpsat_rebuild,1000,0.02,47,22,63,-1,26.066,6.966,19.087,True
cpsat_hint,1000,0.02,47,22,63,-1,27.45,8.965,18.472,True
incr_repair,1000,0.02,47,22,63,11,6.748,0.0,0.0,True
cpsat_rebuild,1000,0.02,47,23,59,-1,26.37,7.417,18.937,True
cpsat_hint,1000,0.02,47,23,59,-1,27.492,9.152,18.326,True
incr_repair,1000,0.02,47,23,59,4,4.484,0.0,0.0,True
cpsat_rebuild,1000,0.02,47,24,62,-1,25.569,7.037,18.519,True
cpsat_hint,1000,0.02,47,24,62,-1,28.227,9.459,18.752,True
incr_repair,1000,0.02,47,24,62,7,4.649,0.0,0.0,True
cpsat_rebuild,1000,0.02,47,25,59,-1,26.933,7.022,19.898,True
cpsat_hint,1000,0.02,47,25,59,-1,27.4,8.893,18.49,True
incr_repair,1000,0.02,47,25,59,6,12.123,0.0,0.0,True
cpsat_rebuild,1000,0.02,47,26,63,-1,25.743,7.177,18.552,True
cpsat_hint,1000,0.02,47,26,63,-1,27.597,9.031,18.552,True
incr_repair,1000,0.02,47,26,63,9,7.382,0.0,0.0,True
cpsat_rebuild,1000,0.02,47,27,61,-1,25.619,6.89,18.719,True
cpsat_hint,1000,0.02,47,27,61,-1,26.73,8.858,17.861,True
incr_repair,1000,0.02,47,27,61,4,5.811,0.0,0.0,True
cpsat_rebuild,1000,0.02,47,28,62,-1,25.557,6.756,18.792,True
cpsat_hint,1000,0.02,47,28,62,-1,26.856,8.659,18.187,True
incr_repair,1000,0.02,47,28,62,8,10.776,0.0,0.0,True
cpsat_rebuild,1000,0.02,47,29,71,-1,25.131,6.65,18.471,True
cpsat_hint,1000,0.02,47,29,71,-1,27.174,8.773,18.389,True
incr_repair,1000,0.02,47,29,71,9,9.521,0.0,0.0,True
cpsat_rebuild,1000,0.02,47,30,63,-1,25.211,6.783,18.42,True
cpsat_hint,1000,0.02,47,30,63,-1,26.746,8.632,18.105,True
incr_repair,1000,0.02,47,30,63,4,4.598,0.0,0.0,True
cpsat_rebuild,1000,0.02,48,1,63,-1,33.215,7.022,26.182,True
cpsat_hint,1000,0.02,48,1,63,-1,34.488,9.034,25.437,True
incr_repair,1000,0.02,48,1,63,9,44.325,0.0,0.0,True
cpsat_rebuild,1000,0.02,48,2,70,-1,33.344,6.902,26.431,True
cpsat_hint,1000,0.02,48,2,70,-1,35.36,9.018,26.329,True
incr_repair,1000,0.02,48,2,70,9,14.997,0.0,0.0,True
cpsat_rebuild,1000,0.02,48,3,69,-1,33.123,7.382,25.729,True
cpsat_hint,1000,0.02,48,3,69,-1,34.553,9.413,25.127,True
incr_repair,1000,0.02,48,3,69,11,174.486,0.0,0.0,True
cpsat_rebuild,1000,0.02,48,4,67,-1,32.67,7.118,25.538,True
cpsat_hint,1000,0.02,48,4,67,-1,33.893,9.125,24.756,True
incr_repair,1000,0.02,48,4,67,7,27.045,0.0,0.0,True
cpsat_rebuild,1000,0.02,48,5,67,-1,30.954,7.117,23.825,True
cpsat_hint,1000,0.02,48,5,67,-1,32.371,9.202,23.156,True
incr_repair,1000,0.02,48,5,67,5,22.377,0.0,0.0,True
cpsat_rebuild,1000,0.02,48,6,65,-1,31.297,7.142,24.142,True
cpsat_hint,1000,0.02,48,6,65,-1,32.767,9.34,23.409,True
incr_repair,1000,0.02,48,6,65,6,4.742,0.0,0.0,True
cpsat_rebuild,1000,0.02,48,7,59,-1,28.135,7.153,20.97,True
cpsat_hint,1000,0.02,48,7,59,-1,29.919,9.78,20.126,True
incr_repair,1000,0.02,48,7,59,10,17.62,0.0,0.0,True
cpsat_rebuild,1000,0.02,48,8,69,-1,27.534,7.06,20.462,True
cpsat_hint,1000,0.02,48,8,69,-1,29.654,9.298,20.342,True
incr_repair,1000,0.02,48,8,69,14,9.189,0.0,0.0,True
cpsat_rebuild,1000,0.02,48,9,64,-1,26.499,6.895,19.593,True
cpsat_hint,1000,0.02,48,9,64,-1,27.763,8.922,18.83,True
incr_repair,1000,0.02,48,9,64,10,29.36,0.0,0.0,True
cpsat_rebuild,1000,0.02,48,10,66,-1,27.205,7.29,19.901,True
cpsat_hint,1000,0.02,48,10,66,-1,30.806,11.036,19.756,True
incr_repair,1000,0.02,48,10,66,7,14.653,0.0,0.0,True
cpsat_rebuild,1000,0.02,48,11,66,-1,25.749,6.99,18.745,True
cpsat_hint,1000,0.02,48,11,66,-1,26.936,8.896,18.03,True
incr_repair,1000,0.02,48,11,66,10,65.671,0.0,0.0,True
cpsat_rebuild,1000,0.02,48,12,54,-1,28.966,7.097,21.857,True
cpsat_hint,1000,0.02,48,12,54,-1,30.565,9.486,21.066,True
incr_repair,1000,0.02,48,12,54,5,5.214,0.0,0.0,True
cpsat_rebuild,1000,0.02,48,13,70,-1,28.621,6.948,21.662,True
cpsat_hint,1000,0.02,48,13,70,-1,30.96,9.561,21.387,True
incr_repair,1000,0.02,48,13,70,11,7.268,0.0,0.0,True
cpsat_rebuild,1000,0.02,48,14,62,-1,29.482,7.166,22.301,True
cpsat_hint,1000,0.02,48,14,62,-1,31.394,9.415,21.964,True
incr_repair,1000,0.02,48,14,62,13,8.114,0.0,0.0,True
cpsat_rebuild,1000,0.02,48,15,71,-1,27.647,7.025,20.612,True
cpsat_hint,1000,0.02,48,15,71,-1,29.581,9.123,20.445,True
incr_repair,1000,0.02,48,15,71,9,13.912,0.0,0.0,True
cpsat_rebuild,1000,0.02,48,16,54,-1,27.858,7.191,20.653,True
cpsat_hint,1000,0.02,48,16,54,-1,29.423,9.266,20.141,True
incr_repair,1000,0.02,48,16,54,3,4.153,0.0,0.0,True
cpsat_rebuild,1000,0.02,48,17,58,-1,28.388,7.595,20.777,True
cpsat_hint,1000,0.02,48,17,58,-1,30.33,9.875,20.44,True
incr_repair,1000,0.02,48,17,58,10,9.257,0.0,0.0,True
cpsat_rebuild,1000,0.02,48,18,52,-1,27.394,6.959,20.424,True
cpsat_hint,1000,0.02,48,18,52,-1,28.986,9.25,19.723,True
incr_repair,1000,0.02,48,18,52,11,14.425,0.0,0.0,True
cpsat_rebuild,1000,0.02,48,19,63,-1,27.561,7.259,20.288,True
cpsat_hint,1000,0.02,48,19,63,-1,29.106,9.286,19.808,True
incr_repair,1000,0.02,48,19,63,7,22.233,0.0,0.0,True
cpsat_rebuild,1000,0.02,48,20,69,-1,28.145,7.019,21.114,True
cpsat_hint,1000,0.02,48,20,69,-1,29.751,9.136,20.602,True
incr_repair,1000,0.02,48,20,69,5,4.715,0.0,0.0,True
