method,n,delta,seed,epoch,changed_rels,violated_rels,total_ms,build_ms,solve_ms,verified
cpsat_rebuild,100,0.02,46,6,4,-1,2.895,0.913,1.975,True
cpsat_hint,100,0.02,46,6,4,-1,2.964,1.021,1.938,True
incr_repair,100,0.02,46,6,4,1,0.758,0.0,0.0,True
cpsat_rebuild,100,0.02,46,7,4,-1,2.538,0.79,1.743,True
cpsat_hint,100,0.02,46,7,4,-1,2.664,0.984,1.674,True
incr_repair,100,0.02,46,7,4,0,0.054,0.0,0.0,True
cpsat_rebuild,100,0.02,46,8,4,-1,2.606,0.803,1.798,True
cpsat_hint,100,0.02,46,8,4,-1,2.739,0.999,1.735,True
incr_repair,100,0.02,46,8,4,0,0.053,0.0,0.0,True
cpsat_rebuild,100,0.02,46,9,4,-1,2.614,0.836,1.773,True
cpsat_hint,100,0.02,46,9,4,-1,2.663,0.944,1.715,True
incr_repair,100,0.02,46,9,4,1,0.742,0.0,0.0,True
cpsat_rebuild,100,0.02,46,10,4,-1,2.547,0.795,1.747,True
cpsat_hint,100,0.02,46,10,4,-1,2.678,0.967,1.705,True
incr_repair,100,0.02,46,10,4,0,0.051,0.0,0.0,True
cpsat_rebuild,100,0.02,46,11,4,-1,4.314,0.85,3.458,True
cpsat_hint,100,0.02,46,11,4,-1,3.449,0.985,2.459,True
incr_repair,100,0.02,46,11,4,0,0.054,0.0,0.0,True
cpsat_rebuild,100,0.02,46,12,4,-1,2.522,0.793,1.724,True
cpsat_hint,100,0.02,46,12,4,-1,2.667,0.966,1.696,True
incr_repair,100,0.02,46,12,4,1,0.748,0.0,0.0,True
cpsat_rebuild,100,0.02,46,13,4,-1,4.641,0.806,3.83,True
cpsat_hint,100,0.02,46,13,4,-1,3.758,1.988,1.764,True
incr_repair,100,0.02,46,13,4,0,0.051,0.0,0.0,True
cpsat_rebuild,100,0.02,46,14,4,-1,2.683,0.831,1.846,True
cpsat_hint,100,0.02,46,14,4,-1,2.71,0.934,1.771,True
incr_repair,100,0.02,46,14,4,1,0.737,0.0,0.0,True
cpsat_rebuild,100,0.02,46,15,4,-1,2.445,0.765,1.675,True
cpsat_hint,100,0.02,46,15,4,-1,4.162,2.526,1.63,True
incr_repair,100,0.02,46,15,4,1,0.767,0.0,0.0,True
cpsat_rebuild,100,0.02,46,16,4,-1,2.424,0.802,1.618,True
cpsat_hint,100,0.02,46,16,4,-1,2.518,0.934,1.579,True
incr_repair,100,0.02,46,16,4,0,0.053,0.0,0.0,True
cpsat_rebuild,100,0.02,46,17,4,-1,2.442,0.794,1.642,True
cpsat_hint,100,0.02,46,17,4,-1,2.553,0.947,1.602,True
incr_repair,100,0.02,46,17,4,0,0.051,0.0,0.0,True
cpsat_rebuild,100,0.02,46,18,4,-1,2.599,0.793,1.802,True
cpsat_hint,100,0.02,46,18,4,-1,2.561,0.959,1.597,True
incr_repair,100,0.02,46,18,4,1,0.77,0.0,0.0,True
cpsat_rebuild,100,0.02,46,19,4,-1,2.364,0.758,1.601,True
cpsat_hint,100,0.02,46,19,4,-1,2.621,1.027,1.588,True
incr_repair,100,0.02,46,19,4,1,0.731,0.0,0.0,True
cpsat_rebuild,100,0.02,46,20,4,-1,2.483,0.753,1.725,True
cpsat_hint,100,0.02,46,20,4,-1,2.61,0.94,1.665,True
incr_repair,100,0.02,46,20,4,0,0.054,0.0,0.0,True
cpsat_rebuild,100,0.02,46,21,4,-1,2.53,0.807,1.718,True
cpsat_hint,100,0.02,46,21,4,-1,2.641,0.969,1.667,True
incr_repair,100,0.02,46,21,4,0,0.052,0.0,0.0,True
cpsat_rebuild,100,0.02,46,22,4,-1,2.537,0.812,1.72,True
cpsat_hint,100,0.02,46,22,4,-1,2.607,0.946,1.656,True
incr_repair,100,0.02,46,22,4,0,0.067,0.0,0.0,True
cpsat_rebuild,100,0.02,46,23,4,-1,2.203,0.813,1.384,True
cpsat_hint,100,0.02,46,23,4,-1,2.345,0.933,1.408,True
incr_repair,100,0.02,46,23,4,0,0.052,0.0,0.0,True
cpsat_rebuild,100,0.02,46,24,4,-1,2.647,0.784,1.857,True
cpsat_hint,100,0.02,46,24,4,-1,2.491,0.973,1.513,True
incr_repair,100,0.02,46,24,4,0,0.054,0.0,0.0,True
cpsat_rebuild,100,0.02,46,25,4,-1,2.264,0.788,1.471,True
cpsat_hint,100,0.02,46,25,4,-1,2.433,0.952,1.476,True
incr_repair,100,0.02,46,25,4,0,0.052,0.0,0.0,True
cpsat_rebuild,100,0.02,46,26,4,-1,2.22,0.773,1.442,True
cpsat_hint,100,0.02,46,26,4,-1,2.378,0.936,1.437,True
incr_repair,100,0.02,46,26,4,0,0.051,0.0,0.0,True
cpsat_rebuild,100,0.02,46,27,4,-1,2.337,0.815,1.516,True
cpsat_hint,100,0.02,46,27,4,-1,2.518,1.0,1.512,True
incr_repair,100,0.02,46,27,4,0,0.054,0.0,0.0,True
cpsat_rebuild,100,0.02,46,28,4,-1,2.266,0.793,1.468,True
cpsat_hint,100,0.02,46,28,4,-1,2.435,0.957,1.473,True
incr_repair,100,0.02,46,28,4,1,0.713,0.0,0.0,True
cpsat_rebuild,100,0.02,46,29,4,-1,2.222,0.747,1.471,True
cpsat_hint,100,0.02,46,29,4,-1,2.447,0.963,1.479,True
incr_repair,100,0.02,46,29,4,0,0.052,0.0,0.0,True
cpsat_rebuild,100,0.02,46,30,4,-1,2.305,0.785,1.515,True
cpsat_hint,100,0.02,46,30,4,-1,2.494,0.992,1.497,True
incr_repair,100,0.02,46,30,4,1,0.759,0.0,0.0,True
cpsat_rebuild,100,0.02,47,1,4,-1,5.581,0.84,4.736,True
cpsat_hint,100,0.02,47,1,4,-1,3.727,0.964,2.758,True
incr_repair,100,0.02,47,1,4,0,0.051,0.0,0.0,True
cpsat_rebuild,100,0.02,47,2,4,-1,3.494,0.833,2.656,True
cpsat_hint,100,0.02,47,2,4,-1,3.521,0.957,2.559,True
incr_repair,100,0.02,47,2,4,0,0.06,0.0,0.0,True
cpsat_rebuild,100,0.02,47,3,4,-1,3.443,0.804,2.634,True
cpsat_hint,100,0.02,47,3,4,-1,3.675,1.07,2.6,True
incr_repair,100,0.02,47,3,4,0,0.052,0.0,0.0,True
cpsat_rebuild,100,0.02,47,4,4,-1,3.466,0.856,2.604,True
cpsat_hint,100,0.02,47,4,4,-1,3.508,0.973,2.531,True
incr_repair,100,0.02,47,4,4,1,0.706,0.0,0.0,True
cpsat_rebuild,100,0.02,47,5,4,-1,3.408,0.778,2.624,True
cpsat_hint,100,0.02,47,5,4,-1,4.321,0.988,3.329,True
incr_repair,100,0.02,47,5,4,0,0.06,0.0,0.0,True
cpsat_rebuild,100,0.02,47,6,4,-1,3.401,0.782,2.614,True
cpsat_hint,100,0.02,47,6,4,-1,3.555,0.982,2.569,True
incr_repair,100,0.02,47,6,4,0,0.053,0.0,0.0,True
cpsat_rebuild,100,0.02,47,7,4,-1,3.238,0.776,2.457,True
cpsat_hint,100,0.02,47,7,4,-1,3.667,0.978,2.684,True
incr_repair,100,0.02,47,7,4,2,1.602,0.0,0.0,True
cpsat_rebuild,100,0.02,47,8,4,-1,3.427,0.821,2.6,True
cpsat_hint,100,0.02,47,8,4,-1,3.479,0.95,2.523,True
incr_repair,100,0.02,47,8,4,0,0.051,0.0,0.0,True
cpsat_rebuild,100,0.02,47,9,4,-1,3.217,0.818,2.393,True
cpsat_hint,100,0.02,47,9,4,-1,3.49,0.966,2.519,True
incr_repair,100,0.02,47,9,4,1,0.705,0.0,0.0,True
cpsat_rebuild,100,0.02,47,10,4,-1,4.44,2.008,2.427,True
cpsat_hint,100,0.02,47,10,4,-1,3.325,0.991,2.329,True
incr_repair,100,0.02,47,10,4,0,0.051,0.0,0.0,True
cpsat_rebuild,100,0.02,47,11,4,-1,3.201,0.779,2.412,True
cpsat_hint,100,0.02,47,11,4,-1,5.074,0.991,4.079,True
incr_repair,100,0.02,47,11,4,1,4.809,0.0,0.0,True
cpsat_rebuild,100,0.02,47,12,4,-1,3.092,0.769,2.318,True
cpsat_hint,100,0.02,47,12,4,-1,3.194,0.934,2.255,True
incr_repair,100,0.02,47,12,4,0,0.052,0.0,0.0,True
cpsat_rebuild,100,0.02,47,13,4,-1,3.172,0.846,2.32,True
cpsat_hint,100,0.02,47,13,4,-1,3.334,0.971,2.358,True
incr_repair,100,0.02,47,13,4,0,0.052,0.0,0.0,True
cpsat_rebuild,100,0.02,47,14,4,-1,3.194,0.806,2.383,True
cpsat_hint,100,0.02,47,14,4,-1,3.319,0.962,2.352,True
incr_repair,100,0.02,47,14,4,0,0.055,0.0,0.0,True
cpsat_rebuild,100,0.02,47,15,4,-1,3.195,0.791,2.399,True
cpsat_hint,100,0.02,47,15,4,-1,3.369,0.929,2.435,True
incr_repair,100,0.02,47,15,4,0,0.051,0.0,0.0,True
cpsat_rebuild,100,0.02,47,16,4,-1,3.104,0.811,2.288,True
cpsat_hint,100,0.02,47,16,4,-1,3.187,0.947,2.234,True
incr_repair,100,0.02,47,16,4,0,0.054,0.0,0.0,True
cpsat_rebuild,100,0.02,47,17,4,-1,2.98,0.813,2.162,True
cpsat_hint,100,0.02,47,17,4,-1,3.043,0.933,2.105,True
incr_repair,100,0.02,47,17,4,1,0.747,0.0,0.0,True
cpsat_rebuild,100,0.02,47,18,4,-1,4.231,0.761,3.465,True
cpsat_hint,100,0.02,47,18,4,-1,3.157,1.008,2.143,True
incr_repair,100,0.02,47,18,4,0,0.051,0.0,0.0,True
cpsat_rebuild,100,0.02,47,19,4,-1,2.919,0.768,2.146,True
cpsat_hint,100,0.02,47,19,4,-1,4.176,0.97,3.201,True
incr_repair,100,0.02,47,19,4,0,0.052,0.0,0.0,True
cpsat_rebuild,100,0.02,47,20,4,-1,4.733,0.762,3.966,True
cpsat_hint,100,0.02,47,20,4,-1,3.116,0.981,2.13,True
incr_repair,100,0.02,47,20,4,0,0.051,0.0,0.0,True
cpsat_rebuild,100,0.02,47,21,4,-1,3.04,0.798,2.237,True
cpsat_hint,100,0.02,47,21,4,-1,3.236,0.987,2.238,True
incr_repair,100,0.02,47,21,4,0,0.052,0.0,0.0,True
cpsat_rebuild,100,0.02,47,22,4,-1,2.91,0.765,2.14,True
cpsat_hint,100,0.02,47,22,4,-1,4.695,1.277,3.412,True
incr_repair,100,0.02,47,22,4,0,0.051,0.0,0.0,True
cpsat_rebuild,100,0.02,47,23,4,-1,2.602,0.783,1.813,True
cpsat_hint,100,0.02,47,23,4,-1,2.742,0.986,1.751,True
incr_repair,100,0.02,47,23,4,1,0.81,0.0,0.0,True
cpsat_rebuild,100,0.02,47,24,4,-1,2.955,0.804,2.145,True
cpsat_hint,100,0.02,47,24,4,-1,6.09,0.998,5.088,True
incr_repair,100,0.02,47,24,4,1,0.835,0.0,0.0,True
cpsat_rebuild,100,0.02,47,25,4,-1,2.986,0.797,2.183,True
cpsat_hint,100,0.02,47,25,4,-1,3.016,0.968,2.043,True
incr_repair,100,0.02,47,25,4,1,0.767,0.0,0.0,True
cpsat_rebuild,100,0.02,47,26,4,-1,2.898,0.792,2.101,True
cpsat_hint,100,0.02,47,26,4,-1,6.251,2.735,3.507,True
incr_repair,100,0.02,47,26,4,0,0.068,0.0,0.0,True
cpsat_rebuild,100,0.02,47,27,4,-1,2.991,0.804,2.182,True
cpsat_hint,100,0.02,47,27,4,-1,3.031,0.947,2.08,True
incr_repair,100,0.02,47,27,4,0,0.062,0.0,0.0,True
cpsat_rebuild,100,0.02,47,28,4,-1,2.976,0.801,2.169,True
cpsat_hint,100,0.02,47,28,4,-1,6.048,2.749,3.293,True
incr_repair,100,0.02,47,28,4,2,0.908,0.0,0.0,True
cpsat_rebuild,100,0.02,47,29,4,-1,2.948,0.771,2.171,True
cpsat_hint,100,0.02,47,29,4,-1,3.093,0.998,2.089,True
incr_repair,100,0.02,47,29,4,0,0.051,0.0,0.0,True
cpsat_rebuild,100,0.02,47,30,4,-1,2.855,0.751,2.099,True
cpsat_hint,100,0.02,47,30,4,-1,6.736,2.921,3.809,True
incr_repair,100,0.02,47,30,4,0,0.052,0.0,0.0,True
cpsat_rebuild,100,0.02,48,1,4,-1,4.181,0.833,3.342,True
cpsat_hint,100,0.02,48,1,4,-1,4.14,0.997,3.138,True
incr_repair,100,0.02,48,1,4,1,0.72,0.0,0.0,True
cpsat_rebuild,100,0.02,48,2,4,-1,4.217,0.793,3.419,True
cpsat_hint,100,0.02,48,2,4,-1,4.256,0.987,3.264,True
incr_repair,100,0.02,48,2,4,1,0.775,0.0,0.0,True
cpsat_rebuild,100,0.02,48,3,4,-1,4.22,0.848,3.366,True
cpsat_hint,100,0.02,48,3,4,-1,4.245,0.981,3.259,True
incr_repair,100,0.02,48,3,4,2,1.793,0.0,0.0,True
cpsat_rebuild,100,0.02,48,4,4,-1,4.195,0.792,3.398,True
cpsat_hint,100,0.02,48,4,4,-1,5.388,1.122,4.259,True
incr_repair,100,0.02,48,4,4,0,0.051,0.0,0.0,True
cpsat_rebuild,100,0.02,48,5,4,-1,4.129,0.802,3.322,True
cpsat_hint,100,0.02,48,5,4,-1,4.191,1.005,3.18,True
incr_repair,100,0.02,48,5,4,1,0.773,0.0,0.0,True
cpsat_rebuild,100,0.02,48,6,4,-1,6.4,0.793,5.602,True
cpsat_hint,100,0.02,48,6,4,-1,3.722,0.979,2.738,True
incr_repair,100,0.02,48,6,4,0,0.052,0.0,0.0,True
cpsat_rebuild,100,0.02,48,7,4,-1,3.411,0.817,2.588,True
cpsat_hint,100,0.02,48,7,4,-1,3.515,0.951,2.559,True
incr_repair,100,0.02,48,7,4,0,0.059,0.0,0.0,True
cpsat_rebuild,100,0.02,48,8,4,-1,4.053,0.832,3.216,True
cpsat_hint,100,0.02,48,8,4,-1,3.423,0.946,2.472,True
incr_repair,100,0.02,48,8,4,0,0.06,0.0,0.0,True
cpsat_rebuild,100,0.02,48,9,4,-1,3.089,0.783,2.301,True
cpsat_hint,100,0.02,48,9,4,-1,5.06,0.941,4.115,True
incr_repair,100,0.02,48,9,4,1,1.182,0.0,0.0,True
cpsat_rebuild,100,0.02,48,10,4,-1,3.686,0.913,2.765,True
cpsat_hint,100,0.02,48,10,4,-1,3.296,1.001,2.289,True
incr_repair,100,0.02,48,10,4,1,0.739,0.0,0.0,True
cpsat_rebuild,100,0.02,48,11,4,-1,3.247,0.828,2.414,True
cpsat_hint,100,0.02,48,11,4,-1,5.228,0.951,4.266,True
incr_repair,100,0.02,48,11,4,0,0.054,0.0,0.0,True
cpsat_rebuild,100,0.02,48,12,4,-1,3.131,0.821,2.304,True
cpsat_hint,100,0.02,48,12,4,-1,3.242,0.991,2.246,True
incr_repair,100,0.02,48,12,4,1,0.764,0.0,0.0,True
cpsat_rebuild,100,0.02,48,13,4,-1,3.067,0.778,2.284,True
cpsat_hint,100,0.02,48,13,4,-1,3.852,1.067,2.78,True
incr_repair,100,0.02,48,13,4,0,0.051,0.0,0.0,True
cpsat_rebuild,100,0.02,48,14,4,-1,4.06,0.77,3.286,True
cpsat_hint,100,0.02,48,14,4,-1,3.162,1.013,2.144,True
incr_repair,100,0.02,48,14,4,0,0.051,0.0,0.0,True
cpsat_rebuild,100,0.02,48,15,4,-1,2.989,0.781,2.202,True
cpsat_hint,100,0.02,48,15,4,-1,4.956,0.989,3.962,True
incr_repair,100,0.02,48,15,4,0,0.053,0.0,0.0,True
cpsat_rebuild,100,0.02,48,16,4,-1,2.948,0.77,2.173,True
cpsat_hint,100,0.02,48,16,4,-1,3.122,0.998,2.119,True
incr_repair,100,0.02,48,16,4,1,1.103,0.0,0.0,True
cpsat_rebuild,100,0.02,48,17,4,-1,2.981,0.808,2.169,True
cpsat_hint,100,0.02,48,17,4,-1,3.076,0.943,2.128,True
incr_repair,100,0.02,48,17,4,0,0.064,0.0,0.0,True
cpsat_rebuild,100,0.02,48,18,4,-1,3.047,0.838,2.203,True
cpsat_hint,100,0.02,48,18,4,-1,3.067,0.944,2.119,True
incr_repair,100,0.02,48,18,4,0,0.052,0.0,0.0,True
cpsat_rebuild,100,0.02,48,19,4,-1,3.306,0.797,2.504,True
cpsat_hint,100,0.02,48,19,4,-1,3.321,0.92,2.396,True
incr_repair,100,0.02,48,19,4,1,0.723,0.0,0.0,True
cpsat_rebuild,100,0.02,48,20,4,-1,3.373,0.766,2.602,True
cpsat_hint,100,0.02,48,20,4,-1,3.499,0.946,2.548,True
incr_repair,100,0.02,48,20,4,0,0.053,0.0,0.0,True
cpsat_rebuild,100,0.02,48,21,4,-1,3.155,0.783,2.367,True
cpsat_hint,100,0.02,48,21,4,-1,3.28,0.974,2.301,True
incr_repair,100,0.02,48,21,4,0,0.051,0.0,0.0,True
cpsat_rebuild,100,0.02,48,22,4,-1,3.222,0.783,2.434,True
cpsat_hint,100,0.02,48,22,4,-1,3.319,0.988,2.326,True
incr_repair,100,0.02,48,22,4,0,0.053,0.0,0.0,True
cpsat_rebuild,100,0.02,48,23,4,-1,3.226,0.774,2.447,True
cpsat_hint,100,0.02,48,23,4,-1,3.213,0.981,2.226,True
incr_repair,100,0.02,48,23,4,0,0.053,0.0,0.0,True
cpsat_rebuild,100,0.02,48,24,4,-1,3.08,0.77,2.304,True
cpsat_hint,100,0.02,48,24,4,-1,3.21,0.97,2.235,True
incr_repair,100,0.02,48,24,4,0,0.052,0.0,0.0,True
cpsat_rebuild,100,0.02,48,25,4,-1,2.979,0.77,2.204,True
cpsat_hint,100,0.02,48,25,4,-1,3.049,0.974,2.07,True
incr_repair,100,0.02,48,25,4,0,0.052,0.0,0.0,True
cpsat_rebuild,100,0.02,48,26,4,-1,2.869,0.748,2.116,True
cpsat_hint,100,0.02,48,26,4,-1,2.995,0.951,2.038,True
incr_repair,100,0.02,48,26,4,1,1.074,0.0,0.0,True
cpsat_rebuild,100,0.02,48,27,4,-1,2.513,0.75,1.758,True
cpsat_hint,100,0.02,48,27,4,-1,2.928,1.079,1.84,True
incr_repair,100,0.02,48,27,4,0,0.055,0.0,0.0,True
cpsat_rebuild,100,0.02,48,28,4,-1,2.566,0.765,1.796,True
cpsat_hint,100,0.02,48,28,4,-1,2.667,0.931,1.732,True
incr_repair,100,0.02,48,28,4,0,0.05,0.0,0.0,True
cpsat_rebuild,100,0.02,48,29,4,-1,2.576,0.774,1.797,True
cpsat_hint,100,0.02,48,29,4,-1,2.691,0.928,1.758,True
incr_repair,100,0.02,48,29,4,0,0.051,0.0,0.0,True
cpsat_rebuild,100,0.02,48,30,4,-1,2.681,0.774,1.902,True
cpsat_hint,100,0.02,48,30,4,-1,2.805,0.982,1.817,True
incr_repair,100,0.02,48,30,4,0,0.053,0.0,0.0,True
cpsat_rebuild,100,0.02,49,1,4,-1,2.729,0.84,1.884,True
cpsat_hint,100,0.02,49,1,4,-1,5.091,3.164,1.919,True
incr_repair,100,0.02,49,1,4,1,4.364,0.0,0.0,True
cpsat_rebuild,100,0.02,49,2,4,-1,2.661,0.795,1.862,True
cpsat_hint,100,0.02,49,2,4,-1,2.845,0.973,1.868,True
incr_repair,100,0.02,49,2,4,1,0.727,0.0,0.0,True
cpsat_rebuild,100,0.02,49,3,4,-1,2.639,0.798,1.835,True
cpsat_hint,100,0.02,49,3,4,-1,3.451,1.009,2.438,True
incr_repair,100,0.02,49,3,4,0,0.052,0.0,0.0,True
cpsat_rebuild,100,0.02,49,4,4,-1,2.605,0.781,1.819,True
cpsat_hint,100,0.02,49,4,4,-1,2.851,1.015,1.83,True
incr_repair,100,0.02,49,4,4,1,0.797,0.0,0.0,True
cpsat_rebuild,100,0.02,49,5,4,-1,2.615,0.791,1.819,True
cpsat_hint,100,0.02,49,5,4,-1,2.797,0.968,1.803,True
incr_repair,100,0.02,49,5,4,1,3.996,0.0,0.0,True
cpsat_rebuild,100,0.02,49,6,4,-1,2.581,0.786,1.789,True
cpsat_hint,100,0.02,49,6,4,-1,2.777,0.967,1.804,True
incr_repair,100,0.02,49,6,4,1,0.741,0.0,0.0,True
cpsat_rebuild,100,0.02,49,7,4,-1,2.467,0.797,1.665,True
cpsat_hint,100,0.02,49,7,4,-1,2.666,0.977,1.684,True
incr_repair,100,0.02,49,7,4,0,0.052,0.0,0.0,True
cpsat_rebuild,100,0.02,49,8,4,-1,2.855,0.912,1.936,True
cpsat_hint,100,0.02,49,8,4,-1,2.694,0.986,1.703,True
incr_repair,100,0.02,49,8,4,0,0.053,0.0,0.0,True
cpsat_rebuild,100,0.02,49,9,4,-1,2.487,0.811,1.671,True
cpsat_hint,100,0.02,49,9,4,-1,2.742,1.016,1.721,True
incr_repair,100,0.02,49,9,4,0,0.054,0.0,0.0,True
cpsat_rebuild,100,0.02,49,10,4,-1,2.467,0.788,1.674,True
cpsat_hint,100,0.02,49,10,4,-1,2.808,1.09,1.713,True
incr_repair,100,0.02,49,10,4,1,0.701,0.0,0.0,True
cpsat_rebuild,100,0.02,49,11,4,-1,2.475,0.812,1.658,True
cpsat_hint,100,0.02,49,11,4,-1,2.935,1.155,1.775,True
incr_repair,100,0.02,49,11,4,0,0.052,0.0,0.0,True
cpsat_rebuild,100,0.02,49,12,4,-1,2.515,0.841,1.668,True
cpsat_hint,100,0.02,49,12,4,-1,2.637,0.97,1.662,True
incr_repair,100,0.02,49,12,4,1,0.773,0.0,0.0,True
cpsat_rebuild,100,0.02,49,13,4,-1,2.445,0.796,1.645,True
cpsat_hint,100,0.02,49,13,4,-1,2.756,1.039,1.711,True
incr_repair,100,0.02,49,13,4,0,0.053,0.0,0.0,True
cpsat_rebuild,100,0.02,49,14,4,-1,2.424,0.814,1.605,True
cpsat_hint,100,0.02,49,14,4,-1,2.709,1.089,1.615,True
incr_repair,100,0.02,49,14,4,1,0.762,0.0,0.0,True
cpsat_rebuild,100,0.02,49,15,4,-1,2.453,0.83,1.618,True
cpsat_hint,100,0.02,49,15,4,-1,2.569,0.962,1.602,True
incr_repair,100,0.02,49,15,4,0,0.053,0.0,0.0,True
cpsat_rebuild,100,0.02,49,16,4,-1,2.503,0.825,1.672,True
cpsat_hint,100,0.02,49,16,4,-1,2.66,1.044,1.61,True
incr_repair,100,0.02,49,16,4,0,0.053,0.0,0.0,True
cpsat_rebuild,100,0.02,49,17,4,-1,2.453,0.821,1.627,True
cpsat_hint,100,0.02,49,17,4,-1,2.533,0.983,1.544,True
incr_repair,100,0.02,49,17,4,0,0.055,0.0,0.0,True
cpsat_rebuild,100,0.02,49,18,4,-1,2.392,0.808,1.579,True
cpsat_hint,100,0.02,49,18,4,-1,2.479,0.956,1.518,True
incr_repair,100,0.02,49,18,4,1,2.706,0.0,0.0,True
cpsat_rebuild,100,0.02,49,19,4,-1,2.453,0.893,1.526,True
cpsat_hint,100,0.02,49,19,4,-1,2.582,0.975,1.602,True
incr_repair,100,0.02,49,19,4,1,0.789,0.0,0.0,True
cpsat_rebuild,100,0.02,49,20,4,-1,2.123,0.788,1.33,True
cpsat_hint,100,0.02,49,20,4,-1,2.309,0.962,1.342,True
incr_repair,100,0.02,49,20,4,0,0.055,0.0,0.0,True
cpsat_rebuild,100,0.02,49,21,4,-1,2.144,0.817,1.322,True
cpsat_hint,100,0.02,49,21,4,-1,4.076,2.676,1.392,True
incr_repair,100,0.02,49,21,4,0,0.057,0.0,0.0,True
cpsat_rebuild,100,0.02,49,22,4,-1,2.308,0.877,1.423,True
cpsat_hint,100,0.02,49,22,4,-1,2.386,0.969,1.411,True
incr_repair,100,0.02,49,22,4,0,0.053,0.0,0.0,True
cpsat_rebuild,100,0.02,49,23,4,-1,2.157,0.863,1.288,True
cpsat_hint,100,0.02,49,23,4,-1,2.222,0.965,1.253,True
incr_repair,100,0.02,49,23,4,0,0.052,0.0,0.0,True
cpsat_rebuild,100,0.02,49,24,4,-1,4.449,0.802,3.642,True
cpsat_hint,100,0.02,49,24,4,-1,3.344,0.935,2.403,True
incr_repair,100,0.02,49,24,4,0,0.053,0.0,0.0,True
cpsat_rebuild,100,0.02,49,25,4,-1,2.056,0.812,1.239,True
cpsat_hint,100,0.02,49,25,4,-1,2.18,0.933,1.242,True
incr_repair,100,0.02,49,25,4,0,0.051,0.0,0.0,True
cpsat_rebuild,100,0.02,49,26,4,-1,1.997,0.811,1.181,True
cpsat_hint,100,0.02,49,26,4,-1,2.147,0.937,1.205,True
incr_repair,100,0.02,49,26,4,0,0.065,0.0,0.0,True
cpsat_rebuild,100,0.02,49,27,4,-1,2.007,0.793,1.209,True
cpsat_hint,100,0.02,49,27,4,-1,2.205,0.965,1.229,True
incr_repair,100,0.02,49,27,4,0,0.052,0.0,0.0,True
cpsat_rebuild,100,0.02,49,28,4,-1,2.012,0.796,1.211,True
cpsat_hint,100,0.02,49,28,4,-1,2.159,0.938,1.217,True
incr_repair,100,0.02,49,28,4,0,0.051,0.0,0.0,True
cpsat_rebuild,100,0.02,49,29,4,-1,1.984,0.796,1.183,True
cpsat_hint,100,0.02,49,29,4,-1,2.156,0.931,1.22,True
incr_repair,100,0.02,49,29,4,0,0.055,0.0,0.0,True
cpsat_rebuild,100,0.02,49,30,4,-1,1.984,0.779,1.2,True
cpsat_hint,100,0.02,49,30,4,-1,2.131,0.913,1.211,True
incr_repair,100,0.02,49,30,4,0,0.052,0.0,0.0,True
cpsat_rebuild,100,0.02,50,1,4,-1,2.893,0.798,2.091,True
cpsat_hint,100,0.02,50,1,4,-1,3.0,0.984,2.01,True
incr_repair,100,0.02,50,1,4,0,0.059,0.0,0.0,True
cpsat_rebuild,100,0.02,50,2,4,-1,3.148,0.953,2.187,True
cpsat_hint,100,0.02,50,2,4,-1,3.132,0.974,2.153,True
incr_repair,100,0.02,50,2,4,1,0.738,0.0,0.0,True
cpsat_rebuild,100,0.02,50,3,4,-1,2.818,0.801,2.012,True
cpsat_hint,100,0.02,50,3,4,-1,2.897,0.973,1.919,True
incr_repair,100,0.02,50,3,4,1,0.787,0.0,0.0,True
cpsat_rebuild,100,0.02,50,4,4,-1,5.954,2.771,3.175,True
cpsat_hint,100,0.02,50,4,4,-1,2.926,0.981,1.94,True
incr_repair,100,0.02,50,4,4,0,0.054,0.0,0.0,True
cpsat_rebuild,100,0.02,50,5,4,-1,3.084,0.833,2.245,True
cpsat_hint,100,0.02,50,5,4,-1,3.083,0.951,2.127,True
incr_repair,100,0.02,50,5,4,1,0.74,0.0,0.0,True
cpsat_rebuild,100,0.02,50,6,4,-1,5.923,2.698,3.218,True
cpsat_hint,100,0.02,50,6,4,-1,3.201,1.044,2.153,True
incr_repair,100,0.02,50,6,4,0,0.052,0.0,0.0,True
cpsat_rebuild,100,0.02,50,7,4,-1,2.956,0.791,2.16,True
cpsat_hint,100,0.02,50,7,4,-1,3.125,1.027,2.093,True
incr_repair,100,0.02,50,7,4,0,0.051,0.0,0.0,True
cpsat_rebuild,100,0.02,50,8,4,-1,4.793,2.497,2.289,True
cpsat_hint,100,0.02,50,8,4,-1,3.141,1.07,2.065,True
incr_repair,100,0.02,50,8,4,0,0.052,0.0,0.0,True
cpsat_rebuild,100,0.02,50,9,4,-1,2.448,0.801,1.641,True
cpsat_hint,100,0.02,50,9,4,-1,2.67,1.008,1.657,True
incr_repair,100,0.02,50,9,4,0,0.051,0.0,0.0,True
cpsat_rebuild,100,0.02,50,10,4,-1,2.382,0.767,1.61,True
cpsat_hint,100,0.02,50,10,4,-1,2.806,1.018,1.783,True
incr_repair,100,0.02,50,10,4,0,0.053,0.0,0.0,True
cpsat_rebuild,100,0.02,50,11,4,-1,2.631,0.834,1.791,True
cpsat_hint,100,0.02,50,11,4,-1,2.831,1.022,1.803,True
incr_repair,100,0.02,50,11,4,0,0.052,0.0,0.0,True
cpsat_rebuild,100,0.02,50,12,4,-1,2.346,0.781,1.559,True
cpsat_hint,100,0.02,50,12,4,-1,2.556,0.993,1.558,True
