mu,scenario,episode,epoch,executed,churn,throughput,feasible
0.5,S5,0,11,True,1,10.4814,True
0.5,S5,0,12,True,2,10.2642,True
0.5,S5,0,13,True,0,9.7029,True
0.5,S5,0,14,True,3,8.9993,True
0.5,S5,0,15,True,0,9.2424,True
0.5,S5,0,16,True,3,12.3137,True
0.5,S5,0,17,True,0,10.6417,True
0.5,S5,0,18,True,0,7.4885,True
0.5,S5,0,19,True,0,7.4021,True
0.5,S5,0,20,True,0,11.7397,True
0.5,S5,0,21,True,0,9.3529,True
0.5,S5,0,22,True,0,9.3358,True
0.5,S5,0,23,True,0,5.7075,True
0.5,S5,0,24,True,0,7.9737,True
0.5,S5,0,25,True,0,9.5244,True
0.5,S5,0,26,True,0,9.1861,True
0.5,S5,0,27,True,0,9.4172,True
0.5,S5,0,28,True,2,6.6261,True
0.5,S5,0,29,True,0,7.562,True
0.5,S5,0,30,True,0,7.386,True
0.5,S5,0,31,True,0,8.5888,True
0.5,S5,0,32,True,0,9.0079,True
0.5,S5,0,33,True,0,12.4154,True
0.5,S5,0,34,True,2,8.8661,True
0.5,S5,0,35,True,0,11.846,True
0.5,S5,0,36,True,0,8.7493,True
0.5,S5,0,37,True,4,8.1986,True
0.5,S5,0,38,True,0,9.0419,True
0.5,S5,0,39,True,0,11.3317,True
0.5,S5,0,40,True,0,10.889,True
0.5,S5,0,41,True,0,9.1097,True
0.5,S5,0,42,True,0,6.5884,True
0.5,S5,0,43,True,1,8.0358,True
0.5,S5,0,44,True,0,10.5651,True
0.5,S5,0,45,True,0,11.9227,True
0.5,S5,0,46,True,0,7.2485,True
0.5,S5,0,47,True,0,8.5956,True
0.5,S5,0,48,True,0,12.7792,True
0.5,S5,0,49,True,0,10.4144,True
0.5,S5,0,50,True,0,11.8894,True
0.5,S5,0,51,True,0,9.9046,True
0.5,S5,0,52,True,0,8.5381,True
0.5,S5,0,53,True,0,8.4484,True
0.5,S5,0,54,True,1,7.4405,True
0.5,S5,0,55,True,2,8.2415,True
0.5,S5,0,56,True,1,9.3107,True
0.5,S5,0,57,True,0,9.9345,True
0.5,S5,0,58,True,0,10.9127,True
0.5,S5,0,59,True,0,11.6128,True
0.5,S5,0,60,True,0,8.966,True
0.5,S5,0,61,True,0,10.5542,True
0.5,S5,0,62,True,0,7.5468,True
0.5,S5,0,63,True,0,9.5476,True
0.5,S5,0,64,True,0,13.7036,True
0.5,S5,0,65,True,0,11.8129,True
0.5,S5,0,66,True,4,8.8738,True
0.5,S5,0,67,True,0,8.761,True
0.5,S5,0,68,True,0,13.0317,True
0.5,S5,0,69,True,0,8.1252,True
0.5,S5,0,70,True,0,9.4456,True
0.5,S5,0,71,True,0,9.1167,True
0.5,S5,0,72,True,0,8.8259,True
0.5,S5,0,73,True,1,10.4723,True
0.5,S5,0,74,True,0,10.458,True
0.5,S5,0,75,True,4,6.1071,True
0.5,S5,0,76,True,0,9.0098,True
0.5,S5,0,77,True,0,10.6921,True
0.5,S5,0,78,True,0,8.0033,True
0.5,S5,0,79,True,2,9.1969,True
0.5,S5,0,80,True,0,10.3785,True
0.5,S5,0,81,True,2,10.2763,True
0.5,S5,0,82,True,0,8.2482,True
0.5,S5,0,83,True,0,9.0952,True
0.5,S5,0,84,True,0,8.4654,True
0.5,S5,0,85,True,1,11.3298,True
0.5,S5,0,86,True,0,9.9304,True
0.5,S5,0,87,True,0,13.6403,True
0.5,S5,0,88,True,0,8.913,True
0.5,S5,0,89,True,0,9.3185,True
0.5,S5,0,90,True,0,11.1659,True
0.5,S5,0,91,True,0,11.7463,True
0.5,S5,0,92,True,0,11.7102,True
0.5,S5,0,93,True,0,8.8348,True
0.5,S5,0,94,True,0,9.8115,True
0.5,S5,0,95,True,0,10.3878,True
0.5,S5,0,96,True,0,7.9814,True
0.5,S5,0,97,True,0,6.8,True
0.5,S5,0,98,True,0,10.8113,True
0.5,S5,0,99,True,0,12.0052,True
0.5,S5,1,0,True,0,8.4735,True
0.5,S5,1,1,True,7,11.2853,True
0.5,S5,1,2,True,1,8.6921,True
0.5,S5,1,3,True,0,9.6104,True
0.5,S5,1,4,True,0,7.9802,True
0.5,S5,1,5,True,10,10.2707,True
0.5,S5,1,6,True,0,8.6834,True
0.5,S5,1,7,True,0,8.8409,True
0.5,S5,1,8,True,0,14.1553,True
0.5,S5,1,9,True,0,8.6827,True
0.5,S5,1,10,True,0,10.549,True
0.5,S5,1,11,True,12,8.9125,True
0.5,S5,1,12,True,0,9.9304,True
0.5,S5,1,13,True,1,8.0597,True
0.5,S5,1,14,True,0,8.7021,True
0.5,S5,1,15,True,1,11.3358,True
0.5,S5,1,16,True,0,12.0979,True
0.5,S5,1,17,True,0,8.3745,True
0.5,S5,1,18,True,0,7.6365,True
0.5,S5,1,19,True,0,11.5372,True
0.5,S5,1,20,True,2,8.9817,True
0.5,S5,1,21,True,1,11.5107,True
0.5,S5,1,22,True,0,6.4718,True
0.5,S5,1,23,True,0,8.5488,True
0.5,S5,1,24,True,0,10.3343,True
0.5,S5,1,25,True,0,12.1425,True
0.5,S5,1,26,True,4,8.8026,True
0.5,S5,1,27,True,0,7.4033,True
0.5,S5,1,28,True,2,8.3022,True
0.5,S5,1,29,True,0,6.7012,True
0.5,S5,1,30,True,1,8.6852,True
0.5,S5,1,31,True,0,9.325,True
0.5,S5,1,32,True,0,13.0901,True
0.5,S5,1,33,True,0,8.925,True
0.5,S5,1,34,True,0,11.0546,True
0.5,S5,1,35,True,0,9.7145,True
0.5,S5,1,36,True,0,8.441,True
0.5,S5,1,37,True,2,10.3762,True
0.5,S5,1,38,True,0,12.1888,True
0.5,S5,1,39,True,0,11.0888,True
0.5,S5,1,40,True,0,9.1667,True
0.5,S5,1,41,True,0,7.4123,True
0.5,S5,1,42,True,0,8.1555,True
0.5,S5,1,43,True,0,9.771,True
0.5,S5,1,44,True,0,11.9871,True
0.5,S5,1,45,True,5,7.5347,True
0.5,S5,1,46,True,1,9.3165,True
0.5,S5,1,47,True,0,13.7293,True
0.5,S5,1,48,True,1,11.8865,True
0.5,S5,1,49,True,0,11.8312,True
0.5,S5,1,50,True,0,10.1007,True
0.5,S5,1,51,True,0,8.1176,True
0.5,S5,1,52,True,2,10.25,True
0.5,S5,1,53,True,0,6.4879,True
0.5,S5,1,54,True,0,9.7651,True
0.5,S5,1,55,True,0,10.7937,True
0.5,S5,1,56,True,0,8.6742,True
0.5,S5,1,57,True,0,12.6474,True
0.5,S5,1,58,True,0,11.7576,True
0.5,S5,1,59,True,0,8.302,True
0.5,S5,1,60,True,0,9.6554,True
0.5,S5,1,61,True,0,7.0195,True
0.5,S5,1,62,True,0,10.1637,True
0.5,S5,1,63,True,0,14.5076,True
0.5,S5,1,64,True,0,12.0903,True
0.5,S5,1,65,True,0,8.9551,True
0.5,S5,1,66,True,0,8.774,True
0.5,S5,1,67,True,0,12.7195,True
0.5,S5,1,68,True,0,8.1667,True
0.5,S5,1,69,True,0,9.1571,True
0.5,S5,1,70,True,0,8.1353,True
0.5,S5,1,71,True,0,7.6873,True
0.5,S5,1,72,True,0,10.3385,True
0.5,S5,1,73,True,0,9.8355,True
0.5,S5,1,74,True,0,6.4858,True
0.5,S5,1,75,True,0,10.3676,True
0.5,S5,1,76,True,0,11.0582,True
0.5,S5,1,77,True,0,10.2708,True
0.5,S5,1,78,True,0,8.7021,True
0.5,S5,1,79,True,0,10.7972,True
0.5,S5,1,80,True,0,9.3126,True
0.5,S5,1,81,True,0,9.8565,True
0.5,S5,1,82,True,0,7.5166,True
0.5,S5,1,83,True,0,8.4056,True
0.5,S5,1,84,True,0,9.7533,True
0.5,S5,1,85,True,2,9.4337,True
0.5,S5,1,86,True,0,13.135,True
0.5,S5,1,87,True,0,10.0919,True
0.5,S5,1,88,True,2,10.2201,True
0.5,S5,1,89,True,0,10.8738,True
0.5,S5,1,90,True,0,14.3208,True
0.5,S5,1,91,True,1,13.6612,True
0.5,S5,1,92,True,0,9.664,True
0.5,S5,1,93,True,0,13.0944,True
0.5,S5,1,94,True,0,9.3571,True
0.5,S5,1,95,True,0,9.3906,True
0.5,S5,1,96,True,1,7.8817,True
0.5,S5,1,97,True,0,11.1553,True
0.5,S5,1,98,True,0,13.2598,True
0.5,S5,1,99,True,0,13.3969,True
0.5,S5,2,0,True,0,10.0915,True
0.5,S5,2,1,True,11,8.2478,True
0.5,S5,2,2,True,0,10.709,True
0.5,S5,2,3,True,0,7.7202,True
0.5,S5,2,4,True,3,9.5237,True
0.5,S5,2,5,True,3,8.3853,True
0.5,S5,2,6,True,0,7.8797,True
0.5,S5,2,7,True,0,14.7409,True
0.5,S5,2,8,True,0,10.9081,True
0.5,S5,2,9,True,0,10.6743,True
0.5,S5,2,10,True,7,8.9301,True
0.5,S5,2,11,True,3,10.3059,True
0.5,S5,2,12,True,9,11.854,True
0.5,S5,2,13,True,0,9.0365,True
0.5,S5,2,14,True,0,12.4145,True
0.5,S5,2,15,True,0,14.1006,True
0.5,S5,2,16,True,6,10.2015,True
0.5,S5,2,17,True,0,8.8179,True
0.5,S5,2,18,True,0,12.6427,True
0.5,S5,2,19,True,0,10.6138,True
0.5,S5,2,20,True,0,11.1185,True
0.5,S5,2,21,True,4,6.0281,True
0.5,S5,2,22,True,0,8.3646,True
0.5,S5,2,23,True,0,11.2994,True
0.5,S5,2,24,True,0,11.2647,True
0.5,S5,2,25,True,0,10.3314,True
0.5,S5,2,26,True,0,8.102,True
0.5,S5,2,27,True,0,8.5915,True
0.5,S5,2,28,True,5,7.353,True
0.5,S5,2,29,True,0,9.0848,True
0.5,S5,2,30,True,0,10.3219,True
0.5,S5,2,31,True,5,14.7443,True
0.5,S5,2,32,True,0,10.7126,True
0.5,S5,2,33,True,0,14.0295,True
0.5,S5,2,34,True,5,11.2933,True
0.5,S5,2,35,True,0,8.94,True
0.5,S5,2,36,True,2,11.0309,True
0.5,S5,2,37,True,0,13.0625,True
0.5,S5,2,38,True,0,12.9477,True
0.5,S5,2,39,True,0,10.1567,True
0.5,S5,2,40,True,0,7.9307,True
0.5,S5,2,41,True,0,9.817,True
0.5,S5,2,42,True,0,11.4792,True
0.5,S5,2,43,True,4,12.6731,True
0.5,S5,2,44,True,1,8.6336,True
0.5,S5,2,45,True,2,8.5577,True
0.5,S5,2,46,True,0,13.3886,True
0.5,S5,2,47,True,0,12.7513,True
0.5,S5,2,48,True,0,14.6575,True
0.5,S5,2,49,True,0,11.3168,True
0.5,S5,2,50,True,3,9.0995,True
0.5,S5,2,51,True,0,8.7928,True
0.5,S5,2,52,True,0,5.6826,True
0.5,S5,2,53,True,0,10.2775,True
0.5,S5,2,54,True,0,9.8171,True
0.5,S5,2,55,True,0,9.1449,True
0.5,S5,2,56,True,0,11.154,True
0.5,S5,2,57,True,0,11.5301,True
0.5,S5,2,58,True,0,8.9313,True
0.5,S5,2,59,True,0,10.4031,True
0.5,S5,2,60,True,0,6.8175,True
0.5,S5,2,61,True,2,10.4438,True
0.5,S5,2,62,True,0,15.011,True
0.5,S5,2,63,True,0,12.2732,True
0.5,S5,2,64,True,0,9.035,True
0.5,S5,2,65,True,0,9.294,True
0.5,S5,2,66,True,0,12.3758,True
0.5,S5,2,67,True,0,7.3858,True
0.5,S5,2,68,True,3,11.7566,True
0.5,S5,2,69,True,0,10.5144,True
0.5,S5,2,70,True,0,8.969,True
0.5,S5,2,71,True,0,10.8329,True
0.5,S5,2,72,True,0,10.987,True
0.5,S5,2,73,True,0,8.0138,True
0.5,S5,2,74,True,0,9.9123,True
0.5,S5,2,75,True,0,12.7032,True
0.5,S5,2,76,True,3,10.5015,True
0.5,S5,2,77,True,0,9.9698,True
0.5,S5,2,78,True,0,9.3866,True
0.5,S5,2,79,True,0,11.2171,True
0.5,S5,2,80,True,0,8.5086,True
0.5,S5,2,81,True,0,8.837,True
0.5,S5,2,82,True,0,9.1871,True
0.5,S5,2,83,True,0,10.8361,True
0.5,S5,2,84,True,2,10.9013,True
0.5,S5,2,85,True,0,13.9731,True
0.5,S5,2,86,True,0,10.7431,True
0.5,S5,2,87,True,0,10.7026,True
0.5,S5,2,88,True,0,12.2319,True
0.5,S5,2,89,True,0,11.0279,True
0.5,S5,2,90,True,0,12.2884,True
0.5,S5,2,91,True,0,9.2448,True
0.5,S5,2,92,True,0,10.1974,True
0.5,S5,2,93,True,0,10.4508,True
0.5,S5,2,94,True,0,8.4837,True
0.5,S5,2,95,True,0,7.0787,True
0.5,S5,2,96,True,0,11.1984,True
0.5,S5,2,97,True,0,13.0717,True
0.5,S5,2,98,True,0,14.3437,True
0.5,S5,2,99,True,0,12.0372,True
0.5,S5,3,0,True,0,9.8879,True
0.5,S5,3,1,True,0,9.8275,True
0.5,S5,3,2,True,6,11.8009,True
0.5,S5,3,3,True,6,11.6346,True
0.5,S5,3,4,True,0,10.0204,True
0.5,S5,3,5,True,0,9.2057,True
0.5,S5,3,6,True,0,13.5881,True
0.5,S5,3,7,True,0,11.6577,True
0.5,S5,3,8,True,0,12.3044,True
0.5,S5,3,9,True,0,11.6323,True
0.5,S5,3,10,True,3,10.6567,True
0.5,S5,3,11,True,1,10.0406,True
0.5,S5,3,12,True,0,9.4887,True
0.5,S5,3,13,True,3,13.6954,True
0.5,S5,3,14,True,0,12.868,True
0.5,S5,3,15,True,0,9.8076,True
0.5,S5,3,16,True,0,10.1916,True
0.5,S5,3,17,True,3,12.4554,True
0.5,S5,3,18,True,0,9.6046,True
0.5,S5,3,19,True,3,9.8339,True
0.5,S5,3,20,True,0,7.3833,True
0.5,S5,3,21,True,0,8.3295,True
0.5,S5,3,22,True,1,11.6975,True
0.5,S5,3,23,True,0,12.2213,True
0.5,S5,3,24,True,0,10.0609,True
0.5,S5,3,25,True,1,8.0224,True
0.5,S5,3,26,True,0,9.2178,True
0.5,S5,3,27,True,0,7.4915,True
0.5,S5,3,28,True,0,9.3388,True
0.5,S5,3,29,True,5,10.6406,True
0.5,S5,3,30,True,0,13.9611,True
0.5,S5,3,31,True,0,8.5711,True
0.5,S5,3,32,True,0,13.4376,True
0.5,S5,3,33,True,0,9.8669,True
0.5,S5,3,34,True,0,10.2879,True
0.5,S5,3,35,True,0,11.2864,True
0.5,S5,3,36,True,0,12.7647,True
0.5,S5,3,37,True,0,13.3856,True
0.5,S5,3,38,True,0,11.1262,True
0.5,S5,3,39,True,0,7.2695,True
0.5,S5,3,40,True,0,9.0609,True
0.5,S5,3,41,True,0,12.1979,True
0.5,S5,3,42,True,0,14.8499,True
0.5,S5,3,43,True,2,8.3635,True
0.5,S5,3,44,True,0,9.8936,True
0.5,S5,3,45,True,0,14.2215,True
0.5,S5,3,46,True,0,11.1872,True
0.5,S5,3,47,True,0,14.2987,True
0.5,S5,3,48,True,0,12.2243,True
0.5,S5,3,49,True,2,11.3123,True
0.5,S5,3,50,True,1,11.764,True
0.5,S5,3,51,True,0,9.2404,True
0.5,S5,3,52,True,2,10.7758,True
0.5,S5,3,53,True,0,12.1512,True
0.5,S5,3,54,True,0,11.9754,True
0.5,S5,3,55,True,0,8.8827,True
0.5,S5,3,56,True,0,11.6352,True
0.5,S5,3,57,True,0,9.4542,True
0.5,S5,3,58,True,1,11.2271,True
0.5,S5,3,59,True,0,8.8772,True
0.5,S5,3,60,True,0,10.3221,True
0.5,S5,3,61,True,0,15.3761,True
0.5,S5,3,62,True,0,12.5878,True
0.5,S5,3,63,True,0,11.2899,True
0.5,S5,3,64,True,1,10.2258,True
0.5,S5,3,65,True,0,15.1213,True
0.5,S5,3,66,True,0,9.2926,True
0.5,S5,3,67,True,1,11.1011,True
0.5,S5,3,68,True,0,10.4492,True
0.5,S5,3,69,True,0,9.1972,True
0.5,S5,3,70,True,0,10.8089,True
0.5,S5,3,71,True,0,11.5542,True
0.5,S5,3,72,True,0,8.0986,True
0.5,S5,3,73,True,2,10.7301,True
0.5,S5,3,74,True,0,14.0577,True
0.5,S5,3,75,True,0,11.6552,True
0.5,S5,3,76,True,0,10.4077,True
0.5,S5,3,77,True,0,12.4922,True
0.5,S5,3,78,True,0,13.161,True
0.5,S5,3,79,True,0,10.7998,True
0.5,S5,3,80,True,0,10.9962,True
0.5,S5,3,81,True,0,11.037,True
0.5,S5,3,82,True,0,12.1768,True
0.5,S5,3,83,True,0,10.6528,True
0.5,S5,3,84,True,0,13.6696,True
0.5,S5,3,85,True,0,10.4996,True
0.5,S5,3,86,True,0,12.412,True
0.5,S5,3,87,True,0,13.0837,True
0.5,S5,3,88,True,0,11.66,True
0.5,S5,3,89,True,0,13.0536,True
0.5,S5,3,90,True,0,10.0552,True
0.5,S5,3,91,True,0,9.1774,True
0.5,S5,3,92,True,0,11.1466,True
0.5,S5,3,93,True,0,10.1162,True
0.5,S5,3,94,True,0,8.0067,True
0.5,S5,3,95,True,0,12.7117,True
0.5,S5,3,96,True,0,14.7216,True
0.5,S5,3,97,True,0,15.1925,True
0.5,S5,3,98,True,0,11.5757,True
0.5,S5,3,99,True,0,14.3285,True
0.5,S5,4,0,True,0,10.7661,True
0.5,S5,4,1,True,11,8.2653,True
0.5,S5,4,2,True,0,10.6767,True
0.5,S5,4,3,True,0,9.4801,True
0.5,S5,4,4,True,0,7.77,True
0.5,S5,4,5,True,0,16.1802,True
0.5,S5,4,6,True,10,10.6053,True
0.5,S5,4,7,True,4,10.5386,True
0.5,S5,4,8,True,0,9.3659,True
0.5,S5,4,9,True,0,10.4217,True
0.5,S5,4,10,True,5,10.8219,True
0.5,S5,4,11,True,6,9.3292,True
0.5,S5,4,12,True,0,10.2341,True
0.5,S5,4,13,True,1,11.7088,True
0.5,S5,4,14,True,0,9.4752,True
0.5,S5,4,15,True,0,8.4302,True
0.5,S5,4,16,True,0,10.9587,True
0.5,S5,4,17,True,0,11.9155,True
0.5,S5,4,18,True,0,11.9426,True
0.5,S5,4,19,True,0,5.7134,True
0.5,S5,4,20,True,0,7.8023,True
0.5,S5,4,21,True,4,10.4449,True
0.5,S5,4,22,True,0,11.3337,True
0.5,S5,4,23,True,0,9.6852,True
0.5,S5,4,24,True,0,8.0033,True
0.5,S5,4,25,True,0,8.6863,True
0.5,S5,4,26,True,0,7.3916,True
0.5,S5,4,27,True,0,8.5836,True
0.5,S5,4,28,True,0,9.2751,True
0.5,S5,4,29,True,0,13.0804,True
0.5,S5,4,30,True,1,9.9506,True
0.5,S5,4,31,True,0,12.3757,True
0.5,S5,4,32,True,0,8.8611,True
0.5,S5,4,33,True,2,9.5371,True
0.5,S5,4,34,True,0,10.8114,True
0.5,S5,4,35,True,0,11.2814,True
0.5,S5,4,36,True,3,10.7685,True
0.5,S5,4,37,True,1,9.9529,True
0.5,S5,4,38,True,0,6.9847,True
0.5,S5,4,39,True,0,9.0692,True
0.5,S5,4,40,True,0,10.3966,True
0.5,S5,4,41,True,0,12.0306,True
0.5,S5,4,42,True,0,7.7365,True
0.5,S5,4,43,True,0,9.0275,True
0.5,S5,4,44,True,0,13.1846,True
0.5,S5,4,45,True,0,11.4128,True
0.5,S5,4,46,True,3,12.7266,True
0.5,S5,4,47,True,0,10.3963,True
0.5,S5,4,48,True,2,9.5789,True
0.5,S5,4,49,True,1,9.7633,True
0.5,S5,4,50,True,0,7.7107,True
0.5,S5,4,51,True,0,9.9753,True
0.5,S5,4,52,True,0,11.0176,True
0.5,S5,4,53,True,0,10.6272,True
0.5,S5,4,54,True,0,11.2852,True
0.5,S5,4,55,True,0,13.4042,True
0.5,S5,4,56,True,0,9.3447,True
0.5,S5,4,57,True,0,10.8307,True
0.5,S5,4,58,True,0,8.1491,True
0.5,S5,4,59,True,0,10.018,True
0.5,S5,4,60,True,0,14.7773,True
0.5,S5,4,61,True,0,13.3716,True
0.5,S5,4,62,True,0,9.843,True
0.5,S5,4,63,True,0,10.2577,True
0.5,S5,4,64,True,0,13.4959,True
0.5,S5,4,65,True,0,8.6115,True
0.5,S5,4,66,True,0,10.5906,True
0.5,S5,4,67,True,0,10.3859,True
0.5,S5,4,68,True,0,8.1558,True
0.5,S5,4,69,True,0,10.6558,True
0.5,S5,4,70,True,0,10.9713,True
0.5,S5,4,71,True,1,7.0705,True
0.5,S5,4,72,True,0,9.7462,True
0.5,S5,4,73,True,0,12.3155,True
0.5,S5,4,74,True,0,10.334,True
0.5,S5,4,75,True,0,9.5407,True
0.5,S5,4,76,True,1,10.7746,True
0.5,S5,4,77,True,0,12.2742,True
0.5,S5,4,78,True,0,8.739,True
0.5,S5,4,79,True,0,8.6409,True
0.5,S5,4,80,True,0,10.2974,True
0.5,S5,4,81,True,0,11.202,True
0.5,S5,4,82,True,0,8.8721,True
0.5,S5,4,83,True,0,13.7903,True
0.5,S5,4,84,True,0,10.458,True
0.5,S5,4,85,True,0,10.4775,True
0.5,S5,4,86,True,2,11.5983,True
0.5,S5,4,87,True,0,12.6939,True
0.5,S5,4,88,True,0,13.8055,True
0.5,S5,4,89,True,0,9.7243,True
0.5,S5,4,90,True,0,12.2308,True
0.5,S5,4,91,True,0,8.5704,True
0.5,S5,4,92,True,0,9.3386,True
0.5,S5,4,93,True,0,7.3262,True
0.5,S5,4,94,True,0,11.5118,True
0.5,S5,4,95,True,0,13.002,True
0.5,S5,4,96,True,0,12.7535,True
0.5,S5,4,97,True,0,12.4694,True
0.5,S5,4,98,True,0,14.4289,True
0.5,S5,4,99,True,0,14.0682,True
0.5,S5,5,0,True,0,9.9301,True
0.5,S5,5,1,True,0,9.3312,True
0.5,S5,5,2,True,8,9.1219,True
0.5,S5,5,3,True,0,7.7946,True
0.5,S5,5,4,True,0,15.213,True
0.5,S5,5,5,True,0,11.8853,True
0.5,S5,5,6,True,6,10.0156,True
0.5,S5,5,7,True,6,11.0996,True
0.5,S5,5,8,True,0,13.7541,True
0.5,S5,5,9,True,10,10.7,True
0.5,S5,5,10,True,0,9.4567,True
0.5,S5,5,11,True,0,10.7106,True
0.5,S5,5,12,True,4,12.3757,True
0.5,S5,5,13,True,7,9.3743,True
0.5,S5,5,14,True,1,8.1569,True
0.5,S5,5,15,True,0,11.7668,True
0.5,S5,5,16,True,0,10.1459,True
0.5,S5,5,17,True,0,10.5921,True
0.5,S5,5,18,True,0,6.4842,True
0.5,S5,5,19,True,0,8.0694,True
0.5,S5,5,20,True,3,11.1004,True
0.5,S5,5,21,True,0,11.4675,True
0.5,S5,5,22,True,0,9.8539,True
0.5,S5,5,23,True,0,7.3765,True
0.5,S5,5,24,True,4,8.8668,True
0.5,S5,5,25,True,1,7.0607,True
0.5,S5,5,26,True,0,7.4668,True
0.5,S5,5,27,True,0,9.2034,True
0.5,S5,5,28,True,0,13.0241,True
0.5,S5,5,29,True,0,9.0726,True
0.5,S5,5,30,True,0,11.511,True
0.5,S5,5,31,True,0,8.8753,True
0.5,S5,5,32,True,0,8.8299,True
0.5,S5,5,33,True,4,9.7711,True
0.5,S5,5,34,True,0,11.802,True
0.5,S5,5,35,True,0,11.8818,True
0.5,S5,5,36,True,0,9.3793,True
0.5,S5,5,37,True,0,7.1925,True
0.5,S5,5,38,True,0,8.2688,True
0.5,S5,5,39,True,3,11.0056,True
0.5,S5,5,40,True,0,12.102,True
0.5,S5,5,41,True,0,8.4661,True
0.5,S5,5,42,True,0,8.6655,True
0.5,S5,5,43,True,0,12.8253,True
0.5,S5,5,44,True,1,11.3314,True
0.5,S5,5,45,True,0,13.693,True
0.5,S5,5,46,True,0,10.211,True
0.5,S5,5,47,True,0,10.4041,True
0.5,S5,5,48,True,0,9.0134,True
0.5,S5,5,49,True,1,7.1743,True
0.5,S5,5,50,True,0,8.885,True
0.5,S5,5,51,True,0,9.7487,True
0.5,S5,5,52,True,0,10.0567,True
0.5,S5,5,53,True,0,11.9425,True
0.5,S5,5,54,True,0,12.7065,True
0.5,S5,5,55,True,0,8.8222,True
0.5,S5,5,56,True,0,10.4758,True
0.5,S5,5,57,True,0,8.0409,True
0.5,S5,5,58,True,0,9.6529,True
0.5,S5,5,59,True,0,15.3332,True
0.5,S5,5,60,True,0,12.24,True
0.5,S5,5,61,True,0,9.5726,True
0.5,S5,5,62,True,0,9.8889,True
0.5,S5,5,63,True,0,12.8628,True
0.5,S5,5,64,True,0,7.3276,True
0.5,S5,5,65,True,2,9.9705,True
0.5,S5,5,66,True,0,9.5903,True
0.5,S5,5,67,True,0,9.6426,True
0.5,S5,5,68,True,1,9.2951,True
0.5,S5,5,69,True,0,10.3001,True
0.5,S5,5,70,True,0,7.1015,True
0.5,S5,5,71,True,0,10.0554,True
0.5,S5,5,72,True,0,12.1124,True
0.5,S5,5,73,True,1,10.6443,True
0.5,S5,5,74,True,0,9.1204,True
0.5,S5,5,75,True,0,11.8258,True
0.5,S5,5,76,True,0,12.3961,True
0.5,S5,5,77,True,0,8.9905,True
0.5,S5,5,78,True,0,8.5116,True
0.5,S5,5,79,True,0,10.0337,True
0.5,S5,5,80,True,0,11.637,True
0.5,S5,5,81,True,0,10.0152,True
0.5,S5,5,82,True,0,13.8567,True
0.5,S5,5,83,True,0,10.8517,True
0.5,S5,5,84,True,0,10.0023,True
0.5,S5,5,85,True,0,10.9696,True
0.5,S5,5,86,True,0,12.7545,True
0.5,S5,5,87,True,0,13.7481,True
0.5,S5,5,88,True,0,9.7302,True
0.5,S5,5,89,True,0,11.7129,True
0.5,S5,5,90,True,0,9.8,True
0.5,S5,5,91,True,0,9.4634,True
0.5,S5,5,92,True,0,6.7597,True
0.5,S5,5,93,True,0,11.5343,True
0.5,S5,5,94,True,0,13.4835,True
0.5,S5,5,95,True,0,12.9188,True
0.5,S5,5,96,True,0,13.9793,True
0.5,S5,5,97,True,0,14.3664,True
0.5,S5,5,98,True,0,14.0468,True
0.5,S5,5,99,True,0,8.8248,True
0.5,S5,6,0,True,0,13.2778,True
0.5,S5,6,1,True,0,9.7042,True
0.5,S5,6,2,True,0,8.7966,True
0.5,S5,6,3,True,0,16.871,True
0.5,S5,6,4,True,0,9.6931,True
0.5,S5,6,5,True,0,11.5223,True
0.5,S5,6,6,True,6,9.9939,True
0.5,S5,6,7,True,0,12.0325,True
0.5,S5,6,8,True,1,11.2846,True
0.5,S5,6,9,True,1,10.7606,True
0.5,S5,6,10,True,3,13.2048,True
0.5,S5,6,11,True,0,13.2077,True
0.5,S5,6,12,True,2,9.9225,True
0.5,S5,6,13,True,1,8.702,True
0.5,S5,6,14,True,0,14.6073,True
0.5,S5,6,15,True,0,9.516,True
0.5,S5,6,16,True,0,11.76,True
0.5,S5,6,17,True,0,8.0059,True
0.5,S5,6,18,True,0,9.1643,True
0.5,S5,6,19,True,6,10.3536,True
0.5,S5,6,20,True,0,9.6677,True
0.5,S5,6,21,True,0,10.553,True
0.5,S5,6,22,True,0,6.1763,True
0.5,S5,6,23,True,0,8.4114,True
0.5,S5,6,24,True,0,7.5298,True
0.5,S5,6,25,True,0,9.5181,True
0.5,S5,6,26,True,8,11.2422,True
0.5,S5,6,27,True,1,15.5169,True
0.5,S5,6,28,True,3,10.3924,True
0.5,S5,6,29,True,3,13.8967,True
0.5,S5,6,30,True,0,10.7629,True
0.5,S5,6,31,True,0,8.8887,True
0.5,S5,6,32,True,1,9.2832,True
0.5,S5,6,33,True,0,11.9728,True
0.5,S5,6,34,True,0,11.4366,True
0.5,S5,6,35,True,0,10.5123,True
0.5,S5,6,36,True,0,7.1797,True
0.5,S5,6,37,True,0,9.9249,True
0.5,S5,6,38,True,0,11.3806,True
0.5,S5,6,39,True,0,11.8031,True
0.5,S5,6,40,True,0,8.9289,True
0.5,S5,6,41,True,0,9.2413,True
0.5,S5,6,42,True,0,14.257,True
0.5,S5,6,43,True,0,12.5416,True
0.5,S5,6,44,True,0,12.6971,True
0.5,S5,6,45,True,0,11.8548,True
0.5,S5,6,46,True,3,9.1674,True
0.5,S5,6,47,True,0,10.9,True
0.5,S5,6,48,True,0,9.1818,True
