suite,instance,seed,num_variables,strategy,success,status,initial_core_size,final_core_size,expansions,used_explanation,used_assumption_core,used_frontier,boundary_released,gac_time_ns,cpsat_time_ns,total_time_ns,full_scope_required
standard,S4,61,24,assumption,True,optimal,2,2,0,False,False,False,0,0,526100,569800,False
standard,S4,61,24,fullscope,True,optimal,24,24,0,False,False,False,0,0,3531400,3612800,True
standard,S4,70,24,violated0,True,optimal,2,2,0,False,False,False,0,0,555400,621700,False
standard,S4,70,24,radius0,True,optimal,2,2,0,False,False,False,0,0,324400,378300,False
standard,S4,70,24,radius1,True,optimal,3,3,0,False,False,False,0,0,473500,535000,False
standard,S4,70,24,radius2,True,optimal,5,5,0,False,False,False,0,0,535200,620800,False
standard,S4,70,24,frontier,True,optimal,2,2,0,False,False,False,0,35700,295600,373900,False
standard,S4,70,24,explanation,True,optimal,2,2,0,False,False,False,0,30000,307800,384400,False
standard,S4,70,24,assumption,True,optimal,2,2,0,False,False,False,0,0,873600,921900,False
standard,S4,70,24,fullscope,True,optimal,24,24,0,False,False,False,0,0,2767600,2839300,True
standard,S4,71,24,violated0,True,optimal,2,2,0,False,False,False,0,0,726600,784600,False
standard,S4,71,24,radius0,True,optimal,2,2,0,False,False,False,0,0,542800,593200,False
standard,S4,71,24,radius1,True,optimal,2,2,0,False,False,False,0,0,538400,593700,False
standard,S4,71,24,radius2,True,optimal,2,2,0,False,False,False,0,0,532700,588900,False
standard,S4,71,24,frontier,True,optimal,2,2,0,False,False,False,0,17900,525300,587100,False
standard,S4,71,24,explanation,True,optimal,2,2,0,False,False,False,0,13800,539500,605700,False
standard,S4,71,24,assumption,True,optimal,2,2,0,False,False,False,0,0,712000,762300,False
standard,S4,71,24,fullscope,True,optimal,24,24,0,False,False,False,0,0,3244400,3319400,True
standard,S4,75,24,violated0,True,optimal,4,4,0,False,False,False,0,0,1147600,1212900,False
standard,S4,75,24,radius0,True,optimal,4,4,0,False,False,False,0,0,940700,1001200,False
standard,S4,75,24,radius1,True,optimal,4,4,0,False,False,False,0,0,944400,1007500,False
standard,S4,75,24,radius2,True,optimal,4,4,0,False,False,False,0,0,924600,985000,False
standard,S4,75,24,frontier,True,optimal,4,4,0,False,False,False,0,25900,902900,977400,False
standard,S4,75,24,explanation,True,optimal,4,4,0,False,False,False,0,21100,920600,989600,False
standard,S4,75,24,assumption,True,optimal,4,4,0,False,False,False,0,0,924700,971600,False
standard,S4,75,24,fullscope,True,optimal,24,24,0,False,False,False,0,0,4632000,4705900,True
standard,S4,78,24,violated0,True,optimal,7,7,0,False,False,False,0,0,1793200,1867900,False
standard,S4,78,24,radius0,True,optimal,7,7,0,False,False,False,0,0,1540200,1606600,False
standard,S4,78,24,radius1,True,optimal,7,7,0,False,False,False,0,0,1547300,1614100,False
standard,S4,78,24,radius2,True,optimal,7,7,0,False,False,False,0,0,1507600,1572000,False
standard,S4,78,24,frontier,True,optimal,7,7,0,False,False,False,0,34600,1583400,1671500,False
standard,S4,78,24,explanation,True,optimal,7,7,0,False,False,False,0,29700,1599000,1683600,False
standard,S4,78,24,assumption,True,optimal,7,7,0,False,False,False,0,0,1599500,1655600,False
standard,S4,78,24,fullscope,True,optimal,24,24,0,False,False,False,0,0,3900800,3974800,True
standard,S4,80,24,violated0,True,optimal,2,2,0,False,False,False,0,0,772100,837300,False
standard,S4,80,24,radius0,True,optimal,2,2,0,False,False,False,0,0,576200,634500,False
standard,S4,80,24,radius1,True,optimal,2,2,0,False,False,False,0,0,543800,601500,False
standard,S4,80,24,radius2,True,optimal,2,2,0,False,False,False,0,0,636400,697200,False
standard,S4,80,24,frontier,True,optimal,2,2,0,False,False,False,0,21100,558700,625400,False
standard,S4,80,24,explanation,True,optimal,2,2,0,False,False,False,0,16100,1552700,1617800,False
standard,S4,80,24,assumption,True,optimal,2,2,0,False,False,False,0,0,547200,593500,False
standard,S4,80,24,fullscope,True,optimal,24,24,0,False,False,False,0,0,3801600,3876900,True
standard,S4,84,24,violated0,True,optimal,2,2,0,False,False,False,0,0,788900,857100,False
standard,S4,84,24,radius0,True,optimal,2,2,0,False,False,False,0,0,559600,618100,False
standard,S4,84,24,radius1,True,optimal,2,2,0,False,False,False,0,0,540000,595900,False
standard,S4,84,24,radius2,True,optimal,2,2,0,False,False,False,0,0,549800,613000,False
standard,S4,84,24,frontier,True,optimal,2,2,0,False,False,False,0,19700,529900,594700,False
standard,S4,84,24,explanation,True,optimal,2,2,0,False,False,False,0,15000,530500,588200,False
standard,S4,84,24,assumption,True,optimal,2,2,0,False,False,False,0,0,571400,617900,False
standard,S4,84,24,fullscope,True,optimal,24,24,0,False,False,False,0,0,3539500,3622200,True
standard,S4,91,24,violated0,True,optimal,2,2,0,False,False,False,0,0,854600,934500,False
standard,S4,91,24,radius0,True,optimal,2,2,0,False,False,False,0,0,625100,682500,False
standard,S4,91,24,radius1,True,optimal,2,2,0,False,False,False,0,0,1535100,1595900,False
standard,S4,91,24,radius2,True,optimal,2,2,0,False,False,False,0,0,613300,672500,False
standard,S4,91,24,frontier,True,optimal,2,2,0,False,False,False,0,18200,548300,610800,False
standard,S4,91,24,explanation,True,optimal,2,2,0,False,False,False,0,14300,535900,592900,False
standard,S4,91,24,assumption,True,optimal,2,2,0,False,False,False,0,0,577500,622900,False
standard,S4,91,24,fullscope,True,optimal,24,24,0,False,False,False,0,0,2061200,2133800,True
standard,S5,42,30,violated0,True,optimal,2,2,0,False,False,False,0,0,794800,863300,False
standard,S5,42,30,radius0,True,optimal,2,2,0,False,False,False,0,0,567100,628300,False
standard,S5,42,30,radius1,True,optimal,2,2,0,False,False,False,0,0,531400,595100,False
standard,S5,42,30,radius2,True,optimal,2,2,0,False,False,False,0,0,516200,578200,False
standard,S5,42,30,frontier,True,optimal,2,2,0,False,False,False,0,19500,544800,612400,False
standard,S5,42,30,explanation,True,optimal,2,2,0,False,False,False,0,13600,518600,580600,False
standard,S5,42,30,assumption,True,optimal,2,2,0,False,False,False,0,0,520600,568100,False
standard,S5,42,30,fullscope,True,optimal,30,30,0,False,False,False,0,0,4388900,4470400,True
standard,S5,46,30,violated0,True,optimal,2,2,0,False,False,False,0,0,788400,861100,False
standard,S5,46,30,radius0,True,optimal,2,2,0,False,False,False,0,0,561800,624400,False
standard,S5,46,30,radius1,True,optimal,2,2,0,False,False,False,0,0,546100,609900,False
standard,S5,46,30,radius2,True,optimal,2,2,0,False,False,False,0,0,529700,593000,False
standard,S5,46,30,frontier,True,optimal,2,2,0,False,False,False,0,19300,537600,607100,False
standard,S5,46,30,explanation,True,optimal,2,2,0,False,False,False,0,15000,539500,602300,False
standard,S5,46,30,assumption,True,optimal,2,2,0,False,False,False,0,0,530000,580700,False
standard,S5,46,30,fullscope,True,optimal,30,30,0,False,False,False,0,0,4787800,4872000,True
standard,S5,47,30,violated0,True,optimal,2,2,0,False,False,False,0,0,943000,1022200,False
standard,S5,47,30,radius0,True,optimal,2,2,0,False,False,False,0,0,588300,656100,False
standard,S5,47,30,radius1,True,optimal,2,2,0,False,False,False,0,0,548400,615000,False
standard,S5,47,30,radius2,True,optimal,2,2,0,False,False,False,0,0,570400,636900,False
standard,S5,47,30,frontier,True,optimal,2,2,0,False,False,False,0,20900,538300,610200,False
standard,S5,47,30,explanation,True,optimal,2,2,0,False,False,False,0,17700,550900,619400,False
standard,S5,47,30,assumption,True,optimal,2,2,0,False,False,False,0,0,580600,630500,False
standard,S5,47,30,fullscope,True,optimal,30,30,0,False,False,False,0,0,2165400,2258500,True
standard,S5,50,30,violated0,True,optimal,2,2,0,False,False,False,0,0,768600,837600,False
standard,S5,50,30,radius0,True,optimal,2,2,0,False,False,False,0,0,611700,676100,False
standard,S5,50,30,radius1,True,optimal,2,2,0,False,False,False,0,0,552100,618400,False
standard,S5,50,30,radius2,True,optimal,2,2,0,False,False,False,0,0,534600,598800,False
standard,S5,50,30,frontier,True,optimal,2,2,0,False,False,False,0,16700,531900,597900,False
standard,S5,50,30,explanation,True,optimal,2,2,0,False,False,False,0,14200,544800,616200,False
standard,S5,50,30,assumption,True,optimal,2,2,0,False,False,False,0,0,528900,578900,False
standard,S5,50,30,fullscope,True,optimal,30,30,0,False,False,False,0,0,2259700,2345000,True
standard,S5,51,30,violated0,True,optimal,2,2,0,False,False,False,0,0,403300,461500,False
standard,S5,51,30,radius0,True,optimal,2,2,0,False,False,False,0,0,326500,387100,False
standard,S5,51,30,radius1,True,optimal,4,4,0,False,False,False,0,0,511600,582700,False
standard,S5,51,30,radius2,True,optimal,10,10,0,False,False,False,0,0,757800,838100,False
standard,S5,51,30,frontier,True,optimal,2,2,0,False,False,False,0,44400,335500,428900,False
standard,S5,51,30,explanation,True,optimal,2,2,0,False,False,False,0,41200,369300,460700,False
standard,S5,51,30,assumption,True,optimal,2,2,0,False,False,False,0,0,510600,562000,False
standard,S5,51,30,fullscope,True,optimal,30,30,0,False,False,False,0,0,1753600,1833200,True
standard,S5,58,30,violated0,True,optimal,2,2,0,False,False,False,0,0,822800,892000,False
standard,S5,58,30,radius0,True,optimal,2,2,0,False,False,False,0,0,579400,641300,False
standard,S5,58,30,radius1,True,optimal,2,2,0,False,False,False,0,0,561500,625200,False
standard,S5,58,30,radius2,True,optimal,2,2,0,False,False,False,0,0,570900,634500,False
standard,S5,58,30,frontier,True,optimal,2,2,0,False,False,False,0,17600,557800,624400,False
standard,S5,58,30,explanation,True,optimal,2,2,0,False,False,False,0,12300,554200,614900,False
standard,S5,58,30,assumption,True,optimal,2,2,0,False,False,False,0,0,548600,605300,False
standard,S5,58,30,fullscope,True,optimal,30,30,0,False,False,False,0,0,4487900,4576400,True
standard,S5,64,30,violated0,True,optimal,2,2,0,False,False,False,0,0,608800,684600,False
standard,S5,64,30,radius0,True,optimal,2,2,0,False,False,False,0,0,390900,457900,False
standard,S5,64,30,radius1,True,optimal,3,3,0,False,False,False,0,0,692800,763100,False
standard,S5,64,30,radius2,True,optimal,4,4,0,False,False,False,0,0,811000,889000,False
standard,S5,64,30,frontier,True,optimal,2,2,0,False,False,False,0,31400,356400,438900,False
standard,S5,64,30,explanation,True,optimal,2,2,0,False,False,False,0,30200,344200,423600,False
standard,S5,64,30,assumption,True,optimal,2,2,0,False,False,False,0,0,773200,823800,False
standard,S5,64,30,fullscope,True,optimal,30,30,0,False,False,False,0,0,3170000,3251700,True
standard,S5,65,30,violated0,True,optimal,4,4,0,False,False,False,0,0,1035400,1101300,False
standard,S5,65,30,radius0,True,optimal,4,4,0,False,False,False,0,0,955500,1020000,False
